curated_smiles,mammal (species unspecified)_unreported_LD50
Cc1cccc(Nc2cc(Cl)ccc2C(=O)N/N=C/c2ccccc2Cl)c1,2.600202673750308
Cc1cccc(Nc2cc(Cl)ccc2C(=O)N/N=C/c2ccc(Cl)cc2)c1,2.600202673750308
Cc1cccc(Nc2cc(Cl)ccc2C(=O)NN=Cc2ccc(N(C)C)cc2)c1,2.609505833996731
COc1cc(C=NNC(=O)c2ccc(Cl)cc2Nc2cccc(C)c2)ccc1O,2.6126493105164994
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1ccccc1[N+](=O)[O-],2.6282294891648363
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1cccc([N+](=O)[O-])c1,2.6282294891648363
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1ccc(O)cc1,2.5975262607783085
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1ccccc1Cl,2.617306547130299
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1ccc(Cl)cc1,2.617306547130299
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1ccc(N(C)C)cc1,2.6262541159349477
COc1cc(/C=N/NC(=O)c2ccc(Cl)cc2Nc2ccccc2OC)ccc1O,2.6292790872556293
COc1cc(C=NNC(=O)c2ccc(Cl)cc2Nc2cccc(C)c2)c([N+](=O)[O-])cc1OC,2.671077454134427
COc1ccccc1Nc1cc(Cl)ccc1C(=O)N/N=C/c1cc(OC)c(OC)cc1[N+](=O)[O-],2.6856486015519176
NC(=O)CN1CC(c2ccccc2)CC1=O,2.29757350642247
COc1ccc(C=CC(=O)c2cc(Br)c(O)cc2O)cc1,3.111685596480545
COc1ccc(C=CC(=O)c2cc(Br)c(O)cc2O)cc1OC,2.8799051960237763
COc1ccc(C=CC(=O)c2cc(Br)c(O)cc2O)cc1O,3.1645657863502787
O=C(C=Cc1ccc(O)c(O)c1)c1cc(Br)c(O)cc1O,3.068373891580956
O=C(O)c1cc(C=CC(=O)c2cc(Br)c(O)cc2O)ccc1O,2.879854801077721
O=C(C=Cc1ccccc1O)c1cc(Br)c(O)cc1O,3.224213115512025
O=C(C=Cc1ccccc1)c1cc(Br)c(O)cc1O,3.24872778676777
CCc1c(C)nn(-c2nc3ccc(Cl)cc3s2)c1C,2.465095705737384
CCc1c(C)nn(-c2nc3ccc(OC)cc3s2)c1C,2.4584686300383387
Cc1nn(-c2nc3ccc([N+](=O)[O-])cc3s2)c(C)c1C(C)C,2.500217257830485
CCOC(=O)Cc1c(C)nn(-c2nc3ccccc3s2)c1C,2.498858935055922
Cc1nn(-c2nc3ccccc3s2)c(C)c1CC(=O)O,2.458402133106756
Cc1ccccc1N1CCN(CC2COc3ccc4c(C)cc(=O)oc4c3C2=O)CC1,2.6674456886443187
Cc1cccc(N2CCN(CC3COc4ccc5c(C)cc(=O)oc5c4C3=O)CC2)c1,2.6674456886443187
Cc1ccc(N2CCN(CC3COc4ccc5c(C)cc(=O)oc5c4C3=O)CC2)cc1,2.6674456886443187
Cc1cc(=O)oc2c3c(ccc12)OCC(CN1CCN(c2ccccc2Cl)CC1)C3=O,2.688133955842733
Cc1cc(=O)oc2c3c(ccc12)OCC(CN1CCN(c2cccc(Cl)c2)CC1)C3=O,2.688133955842733
Cc1cc(=O)oc2c3c(ccc12)OCC(CN1CCN(c2ccc(Cl)cc2)CC1)C3=O,2.688133955842733
OC1c2ccccc2-c2cccnc21,2.718881130365252
Nn1nc(-c2ccc(Cl)cc2)cc1OCCN1CCOCC1,2.8099581400885776
Nn1nc(-c2ccc(Cl)cc2)cc1OCCN1CCCCC1,2.807296844919794
Nn1nc(-c2ccc(Cl)cc2)cc1OCCCN1CCCCC1,2.82588159591642
Nn1nc(-c2ccc(Cl)cc2)cc1OCCN1CCCC1,2.787881104233572
Nn1nc(-c2ccc(Cl)cc2)cc1OCCN1CCN(c2ccccc2)CC1,2.900814849337252
Nn1nc(-c2ccccc2)cc1OCCN1CCCC1,2.736160564499402
Nn1nc(-c2ccccc2)cc1OCCN1CCOCC1,2.7609514575448624
Cc1c(-c2ccccc2)nn(N)c1OCCN1CCCC1,2.757971163913973
CN(C)CCOc1cc(-c2ccccc2)nn1N,2.692519092642964
O=C(NNn1cnc2nc(=O)[nH]c(=O)c-2n1)c1ccncc1,3.1764356627492485
O=C1NC(=O)C2NNC(Nc3nncs3)NC2N1,3.1307807009135917
Cn1c(=O)c2nnc(C(C#N)C#N)nc2n(C)c1=O,3.10926291915425
CCOC(=O)C(C#N)C1NNC2C(=O)NC(=O)NC2N1,3.1496193415331533
CNC(=O)c1nnc(NN)nc1NC,2.993881319528225
CNC(=O)c1nnc(N(C)N)nc1NC,3.023723547342549
CNC(=O)c1nnc(Nc2ccccc2)nc1NC,3.1110691894238207
CCS(=O)(=O)c1nnc(C(=O)NC)c(NC)n1,3.1127574469897854
CN(C)N=Nc1nc[nH]c1[N+](=O)[O-],6.566222943697846
CCN(CC)N=Nc1nc[nH]c1[N+](=O)[O-],6.627801980579593
O=[N+]([O-])c1nc[nH]c1N=NN(CCO)CCO,6.688795217646754
COc1ccc(C=CC(=O)c2cc(Cl)cc(CO)c2O)cc1OC,2.7501623741980867
O=C(O)c1cc(C(=O)C=Cc2ccccc2O)c(O)cc1O,2.9334381141945176
O=C(O)c1cc(C=CC(=O)c2cc(C(=O)O)c(O)cc2O)ccc1O,2.6618442235701645
O=C(C=Cc1cc(Br)cc(Br)c1O)c1cc(Br)c(O)cc1O,3.91464721548791
CC(C)Cc1ccc(C(C)C(=O)NCCO)cc1,1.9453369341990967
OC(COc1cccc2cccnc12)CN1CCCC1,2.4351241903594607
OC(COc1cccc2cccnc12)CN1CCOCC1,2.459915437313681
OC(COc1cccc2cccnc12)CN1CCCCC1,2.4569351021974537
CC1CCCCN1CC(O)COc1cccc2cccnc12,2.477702819763796
CC1CCCN(CC(O)COc2cccc3cccnc23)C1,2.477702819763796
CN1CCN(CC(O)COc2cccc3cccnc23)CC1,2.479128838499957
Cc1ccccc1N1CCN(CC(O)COc2cccc3cccnc23)CC1,2.5769031503582744
COc1ccccc1N1CCN(CC(O)COc2cccc3cccnc23)CC1,2.594930388736946
CCN(CC)CC(O)COc1cccc2cccnc12,2.4383271258866395
CN(CC(O)COc1cccc2cccnc12)c1ccccc1,2.4890876124095613
CCN(CC(O)COc1cccc2cccnc12)c1ccccc1,2.508405809537364
OC(COc1cccc2cccnc12)CN(c1ccccc1)c1ccccc1,2.568731943798195
OC(COc1cccc2cccnc12)CN(C1CCCCC1)C1CCCCC1,2.582685935770024
COc1cc2ccnc3cc[nH]c(c1OC)c23,3.881291434196556
CC(NC(=O)c1ccc(N)cc1)c1ccccc1,2.524640170233512
CCOC(C(=O)CN(C)C)(c1ccccc1)c1ccccc1,3.218065538464322
CCCOC(C(=O)CN(C)C)(c1ccccc1)c1ccccc1,3.095413464448446
C#CCOC(C(=O)CN(C)C)(c1ccccc1)c1ccccc1,3.3737506211497084
CC#CCOC(C(=O)CN(C)C)(c1ccccc1)c1ccccc1,3.2518003916531963
CN(C)CC(=O)C(Oc1ccccc1)(c1ccccc1)c1ccccc1,3.1404351307531844
CN(C)CC(=O)C(OCc1ccccc1)(c1ccccc1)c1ccccc1,3.4417180912036054
CCOC(C(=O)CN1CCCCC1)(c1ccccc1)c1ccccc1,2.653164899622133
CCOC(C(=O)CN1CCCC1)(c1ccccc1)c1ccccc1,2.991274417471136
CCOC(C(=O)CN1CCOCC1)(c1ccccc1)c1ccccc1,2.8495153841157004
Cc1ccc(CN2C(=O)C(Cl)C2c2c[nH]c3ccccc23)c(C)c1,2.5299921096423703
COc1ccc(CN2C(=O)C(Cl)C2c2c[nH]c3ccccc23)cc1,2.532512329290388
O=C1C(Cl)C(c2c[nH]c3ccccc23)N1Cc1ccccc1,2.4924586520510883
Cc1ccc(CN2C(=O)CSC2c2c[nH]c3ccccc23)c(C)c1,2.6518721771984413
COc1ccc(CN2C(=O)CSC2c2c[nH]c3ccccc23)cc1,2.529471420461471
O=C1CSC(c2c[nH]c3ccccc23)N1CCc1ccccc1,2.5084394840774533
Cc1ccc(Nc2nc(-c3ccc(OC(C)C(=O)O)cc3)cs2)cc1,2.71702278736022
CC(Oc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1)C(=O)O,2.5738563565985344
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)o1,2.486114384504483
CC(CN1C(=O)CCc2ccc(O)cc21)N1CCCCC1,3.4471444782516283
O=C1CCc2cc(O)ccc2N1CCN1CCCCC1,3.080392278886185
O=C1CCc2ccc(O)cc2N1CCN1CCCCC1,3.126573264830885
O=S(=O)(O)c1ccc(N=Nc2ccc(N(CCCl)CCCl)cc2)cc1,3.428462012090245
SCc1ccc2c(c1)N=S=N2,2.1815410955670447
c1cc2c(cc1CNCCSSCCNCc1ccc3c(c1)N=S=N3)N=S=N2,3.3508951001249283
CCOCCN(C(=O)CCl)c1cccc(OC)c1,2.392767278655642
SCc1cccc2c1N=S=N2,2.357632354622726
BrC[Ge]12OCCN(CCO1)CCO2,2.944909250053355
CCN(CC)CCOC(=O)c1ccc(Cl)c(N)c1,2.587486465410964
CCNC1C=CC=CC=C1,3.13100881279064
OC(c1cccnc1)c1nccc2ccccc12,2.896294679025345
CON1C(C)(C)CC(OC(=O)NP(=O)(N2CC2)N2CC2)CC1(C)C,3.380687498036381
CON1C(C)(C)CC(OCCOC(=O)NP(=O)(N2CC2)N2CC2)CC1(C)C,3.159704660824197
CON1CC(C)(C)C(OC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)C(C)(C)C1,3.075550089552803
CON1C(C)(C)CC(OCCOC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)CC1(C)C,3.7090399351094736
NC(=O)c1cncc(O)c1,2.237185448239304
CCOC(=O)c1cncc(NC(=O)c2ccccc2)c1,2.528736777724652
CCOC(=O)c1cncc(NC(=O)c2cc(OC)c(OC)c(OC)c2)c1,2.556743809196763
CCOCCN(C(=O)CCl)c1ccccc1,2.32640414085687
COCCN(C(=O)CCBr)c1ccccc1C,2.368163932545227
COCCCN(C(=O)CCl)c1ccccc1,2.3662756528945623
COCCCN(C(=O)CCl)c1ccccc1C,2.335925144389367
CN(C)CCOC(=O)CCSCCC(=O)OCCN(C)C,2.551524542749972
CCN(CC)C(=S)SC(=CC(=O)c1cccs1)c1ccccc1,2.6550867872085964
CC[N+](CC)=C1SC(CC(=O)c2ccccc2)(c2ccccc2)S1,2.6490134008060298
CC[N+](CC)=C1SC(CC(=O)c2cccs2)(c2ccccc2)S1,2.6562958904274487
c1ccc(Sc2nnc[nH]2)nc1,2.9124999457272884
Cc1nnc(Sc2ccccn2)[nH]1,2.733631218338472
c1ccc(-c2nnc(Sc3ccccn3)[nH]2)cc1,3.043649263536893
c1ccc(-n2c(Sc3ccccn3)nnc2-c2ccncc2)cc1,2.609200137248724
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Sc3nnc[nH]3)c2c1,2.3890360719997807
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Sc3nnc(C)[nH]3)c2c1,2.5095180386184843
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Sc3nnc(-c4ccccc4)[nH]3)c2c1,2.683094045741492
CCCCN(CCCC)C(=S)SC(=CC(=O)c1ccccc1)c1ccccc1,2.711423362377508
CCCCN(CCCC)C(=S)SC(=CC(=O)c1ccco1)c1ccccc1,2.700700472901214
CCCCN(CCCC)C(=S)SC(=CC(=O)c1cccs1)c1ccccc1,2.717738096260403
CCN(CC)C(=S)SC(=CC(=O)c1ccco1)c1ccccc1,2.635344237466895
CCCN(CCC)CCN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(OC)c(OC)c1,3.2057059419265834
CCCN(CCC)CCCN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(OC)c(OC)c1,3.032736795257436
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1cc(Br)c(O)cc1O,3.3851902478582123
O=C(O)CSc1c2ccccc2nc2ccc(Cl)cc12,3.0762218730698763
COc1ccccc1C=CC(=O)c1ccc(O)cc1O,2.61890698088947
O=C(C=Cc1cc(Br)ccc1O)c1ccc(O)cc1O,3.5252431111760063
CC(=O)c1cc(C(=O)C=Cc2ccccc2)c(O)cc1O,2.637789829362229
CC(=O)c1cc(C(=O)C=Cc2ccccc2O)c(O)cc1O,2.661731161241172
COc1ccc(C=CC(=O)c2cc(C(C)=O)c(O)cc2O)cc1,2.6495031465134096
COc1cccc(C=CC(=O)c2cc(C(C)=O)c(O)cc2O)c1O,2.6711992990814464
COc1cc(C=CC(=O)c2cc(C(C)=O)c(O)cc2O)ccc1O,2.6711992990814464
COc1ccc(C=CC(=O)c2cc(C(C)=O)c(O)cc2O)cc1OC,2.7215531698378173
CC(=O)c1cc(C(=O)C=Cc2ccc(N(C)C)cc2)c(O)cc1O,2.5829505728980275
COc1ccccc1C=CC(=O)c1cc(Br)c(O)cc1O,3.145109351967496
COc1cc(C=CC(=O)c2cc(Br)c(O)cc2O)ccc1O,3.1311420308633293
CN(C)c1ccc(C=CC(=O)c2cc(Br)c(O)cc2O)cc1,3.257946027497795
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1cc(I)ccc1O,4.29573418873037
COc1cc(C=CC(=O)c2cc(C(=O)O)c(O)cc2O)ccc1O,2.7059846981326303
O=C(C=Cc1ccccc1)c1cc(Cl)cc(CO)c1O,2.682340660471666
COc1ccc(C=CC(=O)c2cc(Cl)cc(CO)c2O)cc1O,2.649665809092025
CN(C)c1ccc(C=CC(=O)c2cc(Cl)cc(CO)c2O)cc1,2.848777214846246
COc1ccc(C=CC(=O)c2cc(C(C)=O)c(O)cc2O)cc1O,2.6711992990814464
Cc1cc(C)n(-c2cc(C)c3cc(Cl)ccc3n2)n1,2.434171150895159
CCCCc1c(C)nn(-c2cc(C)c3cc(OC)ccc3n2)c1C,2.5097937283256178
Cc1nn(-c2cc(C)c3cc(F)ccc3n2)c(C)c1CC(=O)O,2.4960047508144787
O=[N+]([O-])c1ccc(C=C2c3ccccc3-c3cccnc32)cc1,2.4775799169383217
Brc1ccc(C=C2c3ccccc3-c3cccnc32)cc1,2.5240272371354067
COc1ccc(C=C2c3ccccc3-c3cccnc32)cc1OC,2.498823132286178
Cc1ccc(S(=O)(=O)N/N=C2\c3ccccc3-c3cccnc32)cc1,2.662527952548714
NC(=O)N/N=C1\c2ccccc2-c2cnccc21,2.832964864960088
NC(=O)N/N=C1\c2ccccc2-c2ncccc21,2.7749729179824016
O=C(NC[Ge]12OCCN(CCO1)CCO2)c1ccc(Cl)cc1,2.2763822126548536
O=C(NC[Ge]12OCCN(CCO1)CCO2)c1ccccc1,2.437103787961876
O=c1oc2ccccc2cc1N=C(N=Nc1ccc(Cl)cc1Cl)c1ccccc1O,2.340711748135392
C=CCC(=O)OCCOCCCCOC=C,2.2352850082902425
C=COCCOCCOC(C)OC(=O)C=C,2.3932688193447094
O=C(O)C1(C(=O)O)CCC1,2.624716227554341
O=C1c2ccccc2C(=O)N1C[Si]12OCCN(CCO1)CCO2,1.873963940514043
CN1C(=O)N(C[Ge]23OCCN(CCO2)CCO3)C(=O)C(C)(C2=CCCCC2)C1=O,1.67030709541356
CC(=O)OC1COC(Sc2nnc(C)[nH]2)C(OC(C)=O)C1OC(C)=O,3.1919479515839724
CC(=O)OC1COC(Sc2nnc(-c3ccccc3)n2-c2ccccc2)C(OC(C)=O)C1OC(C)=O,3.293919834866719
CC(=O)OC1COC(Sc2nnc(-c3ccncc3)n2-c2ccccc2)C(OC(C)=O)C1OC(C)=O,3.129947557280667
CC(=O)OCC1OC(Sc2nnc(C)[nH]2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,2.398378960962438
CC(=O)OCC1OC(Sc2nnc(-c3ccccc3)n2-c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,2.9940953999442157
CC(=O)OCC1OC(Sc2nnc(-c3ccncc3)n2-c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3.465834015568132
O=C(NS(=O)(=O)Nc1cccc([N+](=O)[O-])c1)OCCCl,3.209131486535218
N#Cc1ccccc1NS(=O)(=O)NC(=O)OCCCl,3.181453404847643
O=C(NS(=O)(=O)Nc1ccc(-c2ccccc2)cc1)OCCCl,3.248971975922782
CC(NS(=O)(=O)NC(=O)OCCCl)c1ccccc1,3.18578430636897
O=C(NS(=O)(=O)NCc1ccccn1)OCCCl,3.1669212667130267
O=C(NS(=O)(=O)NC12CC3CC(CC(C3)C1)C2)OCCCl,3.22639495233597
CCCCCNS(=O)(=O)NC(=O)OCCCl,3.1347411326713366
O=C(NS(=O)(=O)N(c1ccccc1)c1ccccc1)OCCCl,3.248971975922782
CN(c1ccccc1)S(=O)(=O)NC(=O)OCCCl,3.1654580069921363
O=C(NS(=O)(=O)N(CCCl)CCCl)OCCBr,3.269592324126343
O=C1OCCN1S(=O)(=O)Nc1cccc([N+](=O)[O-])c1,3.157234577385261
O=C1OCCN1S(=O)(=O)NCc1ccccc1,3.107689803454109
CC(NS(=O)(=O)N1CCOC1=O)c1ccccc1,3.1308321168659883
O=C1OCCN1S(=O)(=O)NCc1ccco1,3.0903356615822672
O=C1OCCN1S(=O)(=O)NC1CCCCC1,3.0939537201206884
O=C1OCCN1S(=O)(=O)NC12CC3CC(CC(C3)C1)C2,3.176641017292667
O=C1OCCN1S(=O)(=O)N(c1ccccc1)c1ccccc1,3.201880315319338
CN(c1ccccc1)S(=O)(=O)N1CCOC1=O,3.1076898034541087
O=C1OCCN1S(=O)(=O)NCCCl,3.058154505547315
CN(C(=O)OCCCl)S(=O)(=O)N(C)c1cccc([N+](=O)[O-])c1,3.2452263338988496
CN(C(=O)OCCCl)S(=O)(=O)N(C)c1ccccc1C#N,3.219821516128573
CN(Cc1ccccc1)S(=O)(=O)N(C)C(=O)OCCCl,3.2052016563681214
CC(NS(=O)(=O)N(C)C(=O)OCCCl)c1ccccc1,3.2052016563681214
CN(C(=O)OCCCl)S(=O)(=O)NCc1ccco1,3.171334388111691
CN(C(=O)OCCCl)S(=O)(=O)NC1CCCCC1,3.1743389696267466
O=C(NCS(=O)(=O)NC12CC3CC(CC(C3)C1)C2)OCCCl,3.244113765663021
CN(C(=O)OCCCl)S(=O)(=O)N(C)c1ccccc1,3.18578430636897
O=C(NS(=O)(=O)NCc1ccco1)OCCCl,3.1503034939476
O=C(Cn1ccnc1[N+](=O)[O-])NO,2.052325433218171
O=C(C=CC=Cc1ccccc1)c1ccc(Br)c(Br)c1,2.9401732522682944
O=C(C=CC=Cc1ccccc1)c1cc(Br)c(O)cc1O,3.282788217061201
CC(=O)c1cc(C(=O)C=CC=Cc2ccccc2)c(O)cc1O,2.6761066518687127
N#Cc1c2n(c(=O)n(-c3ccc(F)cc3)c1=N)CCC2,2.1887549722516866
O=[N+]([O-])c1nccn1COC(CO)CO,1.7033533729058712
O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],2.0601852510983845
Cc1cc(C[N+](C)(C)C)c(C)cc1C[N+](C)(C)C,2.651274545621769
CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C=CC2=O,2.5294494156171696
CC1=C2C(CCS2(=O)=O)c2c(O)c(SCCO)cc(O)c2C1,2.9547983552837707
CC(=O)OCCSc1cc(OC(C)=O)c2c(c1OC(C)=O)C1CCS(=O)(=O)C1=C(C)C2,3.126686970973501
CC1=C2C(CCS2(=O)=O)C2(S(=O)Cc3ccccc3)C(=O)c3ccccc3C(=O)C2C1,1.8125017750350616
CC1=C2C(CCS2(=O)=O)C2(S(=O)C(C)C)C(=O)c3ccccc3C(=O)C2C1,1.7639892184722727
CCC1NN(C)C(C(C)=O)=NN1c1ccc(Cl)cc1,2.181161958481287
NC1=NN(C=CC(=O)c2cccs2)C(c2cccs2)S1,2.7289648818020966
O=C(C=CN1N=C(Nc2ccccc2)SC1c1ccccc1)c1ccccc1,2.8078641193135625
NC1=NN(C=CC(=O)c2ccccc2)C(c2cccs2)S1,3.118682116301235
O=C(C=CN1N=C(Nc2ccccc2)SC12CCCCC2)c1ccccc1,2.798780661160514
O=C(C=CN1N=C(Nc2ccccc2)SC12CCCCC2)c1cccs1,2.805661678186864
NC1=NN(C=CC(=O)c2cccs2)C2(CCCCC2)S1,2.7096147714975336
NC1=NN(C=CC(=O)c2ccccc2)C2(CCCCC2)S1,2.701013610916568
Cc1ccc(-c2nc3ccccc3c3c2C(=O)c2ccccc2-3)cc1,2.507017495071739
Cc1ccc(-c2nc3ccc(C)cc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827332632
Cc1ccc(-c2nc3cc(C)ccc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827332632
Cc1ccc(-c2nc3c(C)cccc3c3c2C(=O)c2ccccc2-3)cc1,2.525570827332632
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3c3c2C(=O)c2ccccc2-3)cc1,2.563927016827288
Cc1ccc(N)c(C2(c3ccccc3)NC(=S)N2c2ccccc2)c1,2.58416908765852
Nc1ccc(Cl)cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.60910684371738
Nc1ccc(Br)cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.6589013446773486
Nc1ccc([N+](=O)[O-])cc1C1(c2ccccc2)NC(=S)N1c1ccccc1,2.6214544089929674
CCCCC(=CC(=O)c1ccccc1)Sc1nncn1N,3.128403577173438
Nn1cnnc1SC=CC(=O)c1ccccc1,4.029727759360077
COC(=O)C=CSc1nnc(-c2ccccc2)n1N,2.7010512024347566
COC(=O)C=CSc1nncn1N,3.3521239576040163
O=C(O)c1cc(-c2cc(=O)c3ccccc3o2)ccc1O,2.486847661935994
O=C(O)c1cc(-c2cc(=O)c3cc(O)ccc3o2)ccc1O,2.510792624996824
COc1ccccc1-c1cc(=O)c2cc(C(C)=O)c(O)cc2o1,2.652939682768002
CN(C)Cc1nc(=O)c2c([nH]1)N(c1ccc(F)cc1)C(=O)N1CCCC21,2.521732717066241
c1cncc(NC2C3CC4CC(C3)CC2C4)c1,1.9083309864308908
O=C(OC12CC3CC(CC(C3)C1)C2)c1cncc(Br)c1,2.0495139142196472
O=C(NC1C2CC3CC(C2)CC1C3)c1cncc(Br)c1,2.048241054582192
CN(C(=O)c1cncc(Br)c1)C12CC3CC(CC(C3)C1)C2,2.066042516337669
CCOC(=O)c1cncc(NC(=O)C23CC4CC(CC(C4)C2)C3)c1,2.877929760672328
CCc1[nH]c(C)cc(=NOC23CC4CC(CC(C4)C2)C3)c1OC12CC3CC(CC(C3)C1)C2,2.163002263606159
CN(CCOC(=O)c1cncc(Br)c1)C12CC3CC(CC(C3)C1)C2,3.144502443015353
O=C(NC12CC3CC(CC(C3)C1)C2)c1cncc(Br)c1,2.048241054582192
O=c1c(-c2ccccc2F)coc2cc(O)ccc12,2.0072328256715504
O=C1C(=C(Nc2ccccc2)c2cccs2)C(=O)c2ccccc21,2.5203472621146648
COc1ccc(NC(=C2C(=O)c3ccccc3C2=O)c2cccs2)cc1,2.558014584826468
COc1cccc(NC(=C2C(=O)c3ccccc3C2=O)c2cccs2)c1,2.558014584826468
COc1ccccc1NC(=C1C(=O)c2ccccc2C1=O)c1cccs1,2.5580145848264686
O=C1c2ccccc2-c2c1c(-c1cccs1)nc1ccccc21,2.496072662058243
COc1ccc2nc(-c3cccs3)c3c(c2c1)-c1ccccc1C3=O,2.535809143563362
COc1ccc2c3c(c(-c4cccs4)nc2c1)C(=O)c1ccccc1-3,2.5358091435633625
COc1cccc2c3c(c(-c4cccs4)nc12)C(=O)c1ccccc1-3,2.5358091435633625
c1csc(-c2nc3ccccc3c3c2Cc2ccccc2-3)c1,2.4762488948986
COc1ccc2nc(-c3cccs3)c3c(c2c1)-c1ccccc1C3,2.5177552362662587
COc1ccc2c3c(c(-c4cccs4)nc2c1)Cc1ccccc1-3,2.5177552362662587
COc1cccc2c3c(c(-c4cccs4)nc12)Cc1ccccc1-3,2.5177552362662587
Cc1cc(C[N+]2=C3SCCN3CC2c2ccccc2)cc(C)c1N=C=Nc1c(C)cc(C[N+]2=C3SCCN3CC2c2ccccc2)cc1C,5.659585998095253
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Br)ccc21,2.6762831216954086
CC1N=C(c2ccccc2Cl)c2cc(Br)ccc2N(C)C1=O,2.674021351339772
CCOC(=O)C1C2C(=O)C3CC(C)=C4C(CCS4(=O)=O)C3C(=O)C12,2.29177325365038
O=C1C=C2C(=O)C=CC(=O)C2C(c2ccco2)C1,1.9042209862199
O=C1CC2C(=O)c3ccccc3C(=O)C2C(c2ccco2)C1,1.991677861407572
O=C1CC2C(=O)C3=C(C(=O)c4ccccc4C3=O)C(=O)C2C(c2ccco2)C1,2.4271474815206027
CC1=C2C(CCS2(=O)=O)C2=C(C1)C(=O)C1CC(=O)CC(c3ccco3)C1C2=O,2.1254292123062424
CC1(C)OC(=O)C2(CCC(=O)CC2c2ccco2)C(=O)O1,2.032840208869561
O=C1CC(C(=O)O)C(C(=O)O)C(c2ccco2)C1,1.906932943435225
CC1=CC(c2ccco2)C2(CC13C(=O)OC(C)(C)OC3=O)C(=O)OC(C)(C)OC2=O,2.172883279971729
CC(=O)Nc1cc(O)c2c(c1O)C1CCS(=O)(=O)C1=C(C)C2,2.254427221540668
O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)cc1,2.7444353770660377
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)n1-c1ccc(O)cc1,2.677867816002236
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)cc1,2.5992169342396694
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)n1-c1ccc(O)cc1,2.7187391157752474
CNc1nnc(CC(=O)c2ccccc2)s1,2.541832489917101
O=C(C=CN1N=C(c2ccccc2)SC1CC(=O)c1cccs1)c1cccs1,2.285528668766461
O=C(Cc1nnc(Nc2ccccc2)s1)c1ccccc1,2.47036197195602
O=C(C=CN1N=C(Nc2ccccc2)SC1CC(=O)c1ccccc1)c1ccccc1,2.288542898154994
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(Br)cc2c(=O)o1,2.58565583618358
O=C1c2ccccc2C(=O)N1Cc1nc2ccc(I)cc2c(=O)o1,2.6356576308551976
CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)ccc1O,2.683533319875132
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,2.694211084358864
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.695939370740221
CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3c(Br)cc(Br)cc3c2=O)ccc1O,2.7869486549113938
CCN(CC)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3c(Br)cc(Br)cc3c2=O)ccc1O,2.806405205831913
O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCCCC2)c1,3.397835499188539
O=C1c2ccccc2C(=O)N1Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccc(O)c(CN2CCOCC2)c1,2.815786876499734
CN(C)Cc1cc(-n2c(CN3C(=O)c4ccccc4C3=O)nc3ccc(Br)cc3c2=O)ccc1O,2.727038355499756
