curated_smiles,rabbit_intravenous_LD50
CC=CCC1(CCC)C(=O)NC(=S)NC1=O,3.298019001973452
CCCCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.8135157879517614
CCCCSCC1(CCCC)C(=O)NC(=O)NC1=O,3.678817214054306
CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.407875324719284
CCSCC1(C(C)CC)C(=O)NC(=S)NC1=O,3.5245876640662663
C=CC(C)C1(CCCC)C(=O)NC(=S)NC1=O,3.649565423550893
CCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,3.694796581323756
CCCCSCCC1(CC)C(=O)NC(=O)NC1=O,3.5718364106975438
CCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,3.7041776198727
CCCCSC(C)C1(CCC)C(=O)NC(=O)NC1=O,3.693540470875012
CCCCSCC1(CC)C(=O)NC(=O)N(C)C1=O,3.543064668127519
CCC1(CSC(C)(C)C)C(=O)NC(=O)NC1=O,3.2026816839592955
CCCCSCC1(CC(C)C)C(=O)NC(=O)N(C)C1=O,3.685342934743398
CCCCSCC1(C(C)C)C(=O)NC(=O)NC1=O,3.7108834012172096
CCCCSCC1(CCC)C(=O)NC(=O)N(C)C1=O,3.618119373700694
CCCCSCCCC1(CC)C(=O)NC(=O)NC1=O,3.644055107795094
CCCCSCCCC1(CC)C(=O)NC(=S)NC1=O,3.878615135805017
CCCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,3.900665963670662
CCCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,3.827462613357637
CCCCCSCC1(CC)C(=O)NC(=O)NC1=O,3.7108834012172096
CCCCCCC1(C(C)SCC)C(=O)NC(=O)NC1=O,3.824522110466308
CCCCCCC1(C(C)SCC)C(=O)NC(=S)NC1=O,3.736934743224036
CCCCCCC1(CSCC)C(=O)NC(=O)NC1=O,3.8135157879517614
CCCC(C)C1(CSCC)C(=O)NC(=O)NC1=O,3.5900612308037423
CSCC1(CC(C)C)C(=O)NC(=S)NC1=O,3.3742216091572943
CC(C)=CCC1(C(C)C)C(=O)NC(=O)N(C)C1=O,4.702971344295156
C=CC(C)C1(CCCCC)C(=O)NC(=S)NC1=O,3.232853732549658
C=CC(C)C1(CCC)C(=O)NC(=S)NC1=O,3.5174815121694456
CCCCSC(C)C1(CCC)C(=O)NC(=S)NC1=O,3.7172471335700425
CCCC(C)C1(CSCC)C(=O)NC(=S)NC1=O,3.711864448538992
C=CC(C)C1(CCC(C)C)C(=O)NC(=S)NC1=O,3.41591616025372
CCCSCC1(CC)C(=O)NC(=O)NC1=O,3.294530224235161
COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]SC(CC(=O)O)C(=O)O,4.041399735336095
CCC1(CC)SCCNC1=O,2.9715792171872613
COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)c(OC)c2)(C4)C3=O)cc1OC,4.326844629686192
COc1ccccc1C12CN3CN(C1)CC(c1ccccc1OC)(C3)C2=O,3.742088060764252
COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)cc2)(C4)C3=O)cc1,4.5616319963061205
COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.9819936784478585
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,3.613954079358504
CCOP(C)(=O)OCCN(C(C)C)C(C)C,3.185360737715724
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,2.7924088261624984
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,2.7091539887645086
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,2.437429478344496
C=CC(C)C1(CC(C)C)C(=O)NC(=S)NC1=O,3.6811644096225953
CCCC1(C(C)SCC(C)C)C(=O)NC(=O)NC1=O,3.3925104752110307
C=CCC1(C(C)SCCCC)C(=O)NC(=S)NC1=O,3.875710771538836
CCSCC1(C(C)C)C(=O)NC(=O)NC1=O,3.3626460441326267
CCSCC1(CC)C(=O)NC(=O)NC1=O,3.0379907386222738
CCSCC1(CC(C)C)C(=O)NC(=O)NC1=O,3.351498858148315
CCN(CC)CCOC(=O)c1ccc(NCc2c(CO)cnc(C)c2O)cc1,3.4743059387579494
C[N+]1(C)CCCC(OCCCCCCCCCCCCCCOC2CCC[N+](C)(C)C2)C1,6.27759393542559
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,4.115702614174304
CCCC(C)c1cccc(C(C)C)c1O,4.0135302776549695
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.49065246786873
CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,4.40791399801938
CC1NC(CCCCCCCCCCC2=CCN3CCCC3C2CCCCCCCCCCC2CCC(O)C(C)N2)CCC1O,4.279422038820057
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C,6.193665737212826
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3.677360292588967
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1C,7.700757043706888
CN(C)CCOc1cccc(OC(=O)N(C)C)c1,3.472522422916882
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,3.868319624535197
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,4.212652290603046
N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,4.002704814382082
O=C(O)c1ccccc1C(=O)N1CCSC1,1.831193089334031
CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O,3.907677875594028
CCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,4.54801186692321
CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C,6.65927576835759
CN(C)CC(=O)N1CCC(C=O)(c2ccccc2)CC1,3.739357121550621
CC(C)[N+]1(C)CCC(C=O)(c2ccccc2)CC1,3.993654865874261
CCC[N+]1(C)CCC(C=O)(c2ccccc2)CC1,4.090564878882318
CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C,6.404084873206979
O=CC1(c2ccccc2)CCN(CCNCc2ccccc2)CC1,4.031343820262087
O=c1[nH]nc2n1-c1ccccc1SC2,2.9524307556875624
O=C(CCNCC1COc2ccccc2O1)N1CCOCC1,3.6411368560188713
CNC(=O)CCNCC1COc2ccccc2O1,3.4442148699634085
CCCCN(CCCC)CCOc1ccnc(N)n1,3.76275845586649
CCN(CC)CCOc1ccnc(N)n1,3.0822507853740846
CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,4.22139630489214
CN(C)CCOc1ccnc(N)n1,2.617160048962372
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,5.103658796710643
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCNC(=N)N,4.017582124388682
CC[N+](CC)(CCn1c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c1=O)Cc1ccccc1,3.803708456948395
O=[As]c1ccc(C(=O)O)cc1,4.879251571445176
CC(C)(N)Cc1ccccc1,3.997785251103105
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,3.231803689529582
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,3.317394675120275
CN(C)CCC=C1c2ccccc2COc2ccccc21,4.404807291312816
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,4.241486418180648
COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,5.040211651588537
CCN1CC2CCC(OC)C34C2CC(C13)C1(O)CC(OC)C2(O)CC4C1C2OC(=O)c1ccccc1,4.997938295354335
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3.770582027214509
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,4.065090250901861
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,3.653104409250727
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.7974314174740105
CN1CC(C(=O)N2CCCC2)C=C2c3cccc4[nH]cc(c34)CC21,5.905018310092588
CC(C)C(=O)NCC1CC2c3cccc4c3c(cn4C)CC2N(C)C1,4.655756767975791
CCOC(=O)NCC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,4.913055824021439
CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,5.968794159231461
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1,4.671829095062424
CC(C)(C#N)C(C)(C)C#N,3.833140734560794
CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC,4.258696427695293
CCC1(C(C)C=C(C)C)C(=O)NC(=O)NC1=O,4.076070353932709
CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,3.486327029349586
c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,4.012210312704119
CN(C)CCOC(=O)COc1ccc(Cl)cc1,3.235051808166862
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,4.194755148981297
CN(C)c1ccc(N=Nc2ccc3nc4ccc(N)cc4[n+](-c4ccccc4)c3c2)cc1,4.9405993118165
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,1.681732933146362
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,1.9758980226233385
OCC1(O)OCC(O)C(O)C1O,1.1301674649461646
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,4.522270089547701
c1ccc2c(c1)OCC(CN1CCN(CC3COc4ccccc4O3)CC1)O2,3.949117565118761
Cc1cccc(C)c1NC(=O)C1CN2CCC1CC2,4.482814754907546
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,2.972527122244202
CCN(CC)CCON=c1c2ccccc2ccc2ccccc12,4.426560055756166
COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C,4.90578185323882
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,4.736798735607143
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,2.2596120338313512
O=CC(O)C1OC(=O)C(O)C1O,2.2726906866797307
CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,4.698191920620546
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3.9036351609072297
CN/C(=N\C#N)NCCSCc1[nH]cnc1C,3.187154297989749
CN(CCO)CCCl,4.05946874880402
CCCCCc1cc[n+](C(c2ccccc2)c2ccccc2)cc1,4.500329802422809
C=CS(=O)(=O)CCN(CCCl)CCCl,5.008743744050173
CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC,5.326960904237329
CC[N+](CC)(CCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,6.705905678584833
CCC(C)C1C(=O)N2CCCC2C2(O)OC(CC)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,3.795248770199824
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.22369941204391
COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,4.023677003664281
CCOP(=O)(C=Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,5.432904141164272
O=CC1(c2ccccc2)CCN(CCO)CC1,3.589783964735364
N#CCCCN1CCC(C=O)(c2ccccc2)CC1,3.931710372906848
CCN(CC)CCC(=O)N1CCC(C=O)(c2ccccc2)CC1,4.199268242316043
O=CC1(c2ccccc2)CCN(CCN2CCOCC2)CC1,3.4806076369218464
O=CC1(c2ccccc2)CCN(CCN2CCCCC2)CC1,4.000645171670894
CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C,6.592256087833917
C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C)C1,5.574676439398613
CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C,6.756543560448727
CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C,6.940663383104473
CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C,6.860870813520347
CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C,6.6984044417333255
CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C,7.181326698613242
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C,6.167951299335694
CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C(=O)OC,6.003837089918671
CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C(=O)OC,5.973457585906576
CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C(=O)OC,5.216820697197207
CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C(=O)OC,7.697389557402758
C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C(=O)OC)C1,5.236102497551487
CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C(=O)OC,7.8721667656425725
CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C(=O)OC,7.286159952456499
CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C(=O)OC,6.992251881077957
CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C(=O)OC,7.007485330243191
CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C(=O)OC,6.3258818679276825
