curated_smiles,guinea pig_oral_LD50
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.9541035129644937
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,2.504332055905659
CCNc1nc(Cl)nc(NCC(=O)O)n1,1.8365454036626263
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2.691534413263001
CN1C(=O)C(c2cc(Cl)c(O)c(Cl)c2)NC(=O)C2NC(=O)C(c3cc(Cl)c(O)c(Cl)c3)NC(=O)C(NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4cc(ccc34)-c3cc2cc(c3O)Oc2ccc(cc2)CC1C(=O)NC(C(=O)O)c1ccc(O)cc1,2.822424067598276
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.158895256168353
Brc1cc2cc(Br)c(Br)cc2cc1Br,6.333278975157743
CCCCC(CC)COS(=O)(=O)O,2.5099155903267563
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,3.0604621244347183
COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.491165516541012
CCOC(=O)OC12CCC(C3=CC(=O)OC3)C1(C)C(O)CC1C2CCC2CC(OC3CC(OC4CC(O)C(O)C(C)O4)C(OC4CC(O)C(O)C(C)O4)C(C)O3)CCC21C,5.386887096427008
CCC(=O)OC12CCC(C3=CC(=O)OC3)C1(C)C(O)CC1C2CCC2CC(OC3CC(OC4CC(O)C(O)C(C)O4)C(OC4CC(O)C(O)C(C)O4)C(C)O3)CCC21C,4.922732203255412
Brc1cc2c(Br)c(Br)c(Br)c(Br)c2cc1Br,6.221764529224272
Brc1cc2c(Br)cc(Br)c(Br)c2cc1Br,6.417184282843417
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1.9141354819140155
Fc1cc(-c2cc(F)c(Cl)c(F)c2)cc(F)c1Cl,4.99279202711862
O=C1c2cc(Cl)c(Cl)cc2-c2cc(Cl)c(Cl)cc21,6.502407999680691
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,3.1779633703623165
O=[N+]([O-])c1ccc(C(O)C2COC(C(Cl)Cl)=N2)cc1,2.484466405611963
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.8659888437208285
CCCCCCCCCCCCCN1CC(C)OC(C)C1,2.473526383237481
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3.6444675168500154
Clc1cc2c(Cl)c(Cl)c(Cl)cc2c(Cl)c1Cl,4.967335319403759
CCCCCCCCOP(=O)(O)OCCC(Cl)Cl,1.5067498459490472
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,2.2017829923883974
CCCCNC(=N)N=C(N)N,3.433082560704075
N#Cc1c(Cl)cccc1Cl,2.4024166831070497
CNCCCC1c2ccccc2C=Cc2ccccc21,3.165316883887054
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,3.0519795910691645
CC(=O)OC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.605836542932018
O=CC1CC=CCC1,1.7989701086872316
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,5.484009421546304
CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,2.8520894410188964
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,2.6606305290212835
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.808476235116368
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,3.389539358071972
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.9060239002139694
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,1.885669301477305
Cc1ccc(O)c(C(C)(C)C)c1,2.143618082680627
CCOC(=O)CSP(=O)(OCC)OCC,3.964636025892391
Cc1ccc2nc3sc(=O)sc3nc2c1,2.1936902973570733
CN(C)C(=S)S,1.8583008234364475
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,5.764911710820504
CCCCC(CC)CCC(CCC(CC)CC)S(=O)(=O)O,2.8774919476558813
CC(C)(C#N)C(C)(C)C#N,3.891132681538481
Cc1cc(Cl)ccc1OCC(=O)O,2.4572783508175786
O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1,2.413286525884715
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,4.354866093291153
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,3.778679320825541
CCOP(=S)(OCC)SC(C(=O)OCCF)c1ccccc1,5.08685317468662
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.8827927298246463
CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,2.8150000933724826
CC=CC#N,2.4421529375467603
OCCOCCOCCOCCOCCO,1.0249050733154443
CC(NNC(=O)c1ccccc1)c1ccccc1,2.7180067827942382
CCCCC(CC)COC(=O)CS,2.330339390569906
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,3.1700875714363383
O=[N+]([O-])c1cc(Br)ccc1O,1.8910003155494952
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,4.511394732686766
CCCCc1ccc2c(S(=O)(=O)O)cc(CCCC)cc2c1,2.329674437888232
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,5.465370952806466
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,6.2090603578985
O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1,2.566405080949717
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,1.898213542444335
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,2.0088319228753813
O=C(Nc1ccccc1)Nc1cnns1,1.893759987475364
Brc1cc2c(cc1Br)-c1cc(Br)c(Br)cc1-2,7.670041649548125
Nc1cc(Cl)cc2c1Oc1cc(Cl)c(Cl)cc1O2,4.003667289781539
O=[N+]([O-])c1c(Cl)c(Cl)cc2c1Oc1cc(Cl)c(Cl)cc1O2,6.887938135723664
Nc1c(Cl)c(Cl)cc2c1Oc1cc(Cl)c(Cl)cc1O2,6.239813994925476
Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O,2.984442308426184
CC(=O)OCC12CC(OC(C)=O)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2,5.492744562358627
CC(C)NC1CCc2c(ccc(O)c2CO)C1O,1.7408917834967812
CCN(CC)CCNC(=O)c1cc([N+](=O)[O-])c(N(C)C)cc1OC,2.725983505606243
