curated_smiles,rat_unreported_LD50
CC(C)CC[N+](O)=CCCl.CCl,3.855607984133835
COCC=[N+](O)CCCl,2.4845873752399785
O[N+](=CCCl)CCCl.c1ccccc1,3.827247387602237
CCl.C[N+](O)=CCCl.O[N+](=CCCl)CCCl,5.022642784659061
CCCCCN(CCCl)CCCl,4.849550439983672
CCN(CC)CCCOC(=O)c1ccc(N)cc1,3.3016237045109
C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,7.298935562703546
ClCC[N+]1(CCCl)CCCO1,4.424012177918438
CC1(C)C2CC(NC(=O)C(O)C3CCCC3)C(CC=CCCCC(=O)O)C1C2,3.396889794223313
CCOC(=O)CCNC(=O)c1ccc(N=NN(C)C)cc1,2.422524479022781
CCOC(=O)C(Cc1ccccc1)NC(=O)c1ccc(N=NN(C)C)cc1,2.829966735124798
CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC(=O)Cc3ccc(N(CCCl)CCCl)cc3)CCC12,3.220737905165495
CC[N+](O)=CCCl.CCl.O[N+](=CCCl)CCCl,5.615533170793958
O/[N+](=C/c1ccccc1)CCCl.c1ccccc1,2.8754912088454447
COc1ccc(C(=CC(=O)NCc2ccccc2)c2ccc(OC)cc2)cc1,2.873264785283252
COc1ccc(C(=CCNS(=O)(=O)c2ccccc2)c2ccc(OC)cc2)cc1,2.913291325534265
CCOC(=O)CCC(C#N)=C(c1ccc(OC)cc1)c1ccc(OC)cc1,2.863833005128826
COC(=O)CCCC(C#N)=C(c1ccc(OC)cc1)c1ccc(OC)cc1,2.863833005128826
Cc1cc(C)c(NC(=O)C(C)N2CCCCCC2)c(C)c1,4.020715264660237
CCC(C(=O)Nc1c(C)cccc1C)N1CCCCCC1,4.667656268992246
CCC(C(=O)Nc1c(C)cc(C)cc1C)N1CCCCCC1,4.350337051065504
CCCC(C(=O)Nc1c(C)cc(C)cc1C)N1CCCCCC1,4.722207369744392
COc1ccc(C=NNC(=O)C2=CCN(NS(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)cc1,3.3512983234090843
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(C(=O)N/N=C/c3ccc(C)cc3)CC2)cc1,3.403254012356236
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(C(=O)N/N=C/c3ccccc3)CC2)cc1,3.548033482550254
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(C(=O)N/N=C/c3ccc(Cl)cc3)CC2)cc1,3.531440595250218
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(C(=O)N/N=C/c3ccc([N+](=O)[O-])cc3)CC2)cc1,3.482971788773081
COc1ccc(-c2nnc(C3=CCN(NS(=O)(=O)c4ccc(NC(C)=O)cc4)CC3)o2)cc1,3.273716862751019
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(c3nnc(-c4ccc(C)cc4)o3)CC2)cc1,3.480509015343238
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(c3nnc(-c4ccccc4)o3)CC2)cc1,3.36420231397939
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(c3nnc(-c4ccc(Cl)cc4)o3)CC2)cc1,3.432687148217368
CC(=O)Nc1ccc(S(=O)(=O)NN2CC=C(c3nnc(-c4ccc([N+](=O)[O-])cc4)o3)CC2)cc1,3.333105884982281
CNS(C)(=O)=O,1.7369937443811765
CCC(=O)NC,1.7096789152844345
Br[Hg]c1ccccc1,3.813034820629636
N#Cc1c(Cl)cccc1Cl,2.536593790683816
O=P(O)(O)OCC(O)CO,1.655929133844837
Cc1c(O)ccc([N+](=O)[O-])c1[N+](=O)[O-],3.2000489943092925
C=CCNC(CCC(=O)[CH-][N+]#N)C(=O)NC(CCC(=O)[CH-][N+]#N)C(=O)O,3.385441818216583
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.1974546763927214
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.8373329751388416
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2.3162170198414103
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,1.672181193895257
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,3.435296848632647
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.3675400816030563
CCCCSc1nc2ccccc2s1,2.235073714699506
CCc1nc(C)ccc1O,2.183054620783333
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,1.764756298999178
ClCC=C(Cl)CCl,2.880386162503848
CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,1.0024079892952584
CC[Hg]OP(=O)(O)O[Hg]CC,4.2673923409078185
CC(C)(OO)c1ccc(C(C)(C)OO)cc1,2.440816963180175
CC1C(=O)OC2C1CCC1(C)C(=O)C=CC(C)(O)C21,3.5223111662733477
CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,3.5779890005971167
ClCCN1CCOCC1,3.329894513033303
Cc1cc(Cl)ccc1OCC(=O)O,2.4572783508175786
CN(C)CCCl,3.5546264327036954
O=C(c1cccc(N(CCCl)CCCl)c1)N1CCOCC1,3.918086717976162
O=C(c1cccc(N(CCCl)CCCl)c1)N1CC1,3.61932022289558
O=C(O)c1cccc(Cl)n1,2.0251239779742574
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,2.872174926607301
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.685733447295895
CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.4791034492075883
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,1.9599163513335724
Clc1cccc(-c2ccccc2)c1Cl,2.0001986004901395
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,5.592409093622835
COc1cccc(OP(=O)(Oc2cccc(OC)c2)N(CCCl)CCCl)c1,3.3947077790059903
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,3.3178027793583995
Cc1ccc(S(=O)(=O)N2CCOC(N(CCCl)CCCl)C2)cc1,3.723962782501281
C=CCN(CCCl)CCCl,5.35720564902911
CC[N+]([O-])(CCCl)CCCl,3.792583110465097
[O-][N+](CCCl)(CCCl)CCCl,4.866340514744759
ClCCN1CCN(CCCl)CC1,5.479464249514974
CCOP(=O)(OCC)OC(C=COCCCl)C(Cl)Cl,4.718430855625315
CSP(N)(=O)Oc1ccccc1C(=O)OC(C)C,4.897856839791238
CCSP(N)(=O)Oc1ccccc1C(=O)OC(C)C,4.004779792594863
CC(C)OC(=O)c1ccccc1OP(N)(=O)SC(C)C,3.8025643927850328
Cc1cc2c(c3ccccc13)OC(Nc1ccc([N+](=O)[O-])cc1)C=C2,2.6465461802041377
ClCCON(CCCl)CCCl,3.4684005060727223
ClCCN(CCCl)OCCBr,3.548148554412184
CCON(CCCl)CCCl,3.0266663164984653
O=c1c2cc(I)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,2.9719883072219737
O=c1c2cc(I)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCOCC1,2.973329598756596
CC1CCN(Cn2c(-c3ccccc3-n3c(-c4ccccc4)nc4ccc(I)cc4c3=O)nc3ccccc32)CC1,2.9814401695247983
CN1CCC(Cn2c(-c3ccccc3-n3c(-c4ccccc4)nc4ccc(I)cc4c3=O)nc3ccccc32)CC1,2.9814401695247983
O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,2.9387293755806727
O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCOCC1,2.940177243010936
CN1CCC(Cn2c(-c3ccccc3-n3c(-c4ccccc4)nc4ccc(Br)cc4c3=O)nc3ccccc32)CC1,2.948924749548932
CC1CCN(Cn2c(-c3ccccc3-n3c(-c4ccccc4)nc4ccc(Br)cc4c3=O)nc3ccccc32)CC1,2.948924749548932
O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,2.876446240346331
O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCOCC1,2.878116947942682
O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCC1,2.8643732045296173
CC1CCN(Cn2c(C(Cc3ccccc3)n3c(-c4ccccc4)nc4ccccc4c3=O)nc3ccccc32)CC1,2.910773454232827
O=c1c2ccccc2nc(-c2ccccc2)n1C(Cc1ccccc1)c1nc2ccccc2n1CN1CCCCC1,2.8996298253099253
O=c1c2ccccc2nc(Oc2ccccc2[N+](=O)[O-])n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,2.925361392077903
O=c1c2ccccc2nc(Oc2ccccc2[N+](=O)[O-])n1-c1ccccc1-c1nc2ccccc2n1CN1CCOCC1,2.926854441482155
Cc1nc2ccccc2c(=O)n1-c1ccccc1-c1nc2ccccc2n1CN1CCOCC1,2.82217769776084
Cc1nc2ccccc2c(=O)n1-c1ccccc1-c1nc2ccccc2n1CN1CCCCC1,2.8202768177456328
Cc1nc2ccccc2c(=O)n1-c1ccccc1-c1nc2ccccc2n1CN(C)C,2.779737569489451
CCNC(=N)NC(=O)Cc1c(Cl)cccc1Cl,3.5241759819820158
CCCNC(=N)NC(=O)Cc1c(Cl)cccc1Cl,3.545846970578309
O=[N+]([O-])c1cccc(C=NNc2c3ccccc3nc3ccccc23)c1,3.3583892215783897
O=[N+]([O-])c1ccc(C=NNc2c3ccccc3nc3ccccc23)cc1,3.8623826226983535
CCO[N+](C)(CCCl)CCCl,4.42838751876222
CS(=O)(=O)OCCON(CCCl)CCCl,3.57236501703699
C[N+](CCCl)(CCCl)OCCCl,4.497043969576684
CCN(CC)CCOC(=O)c1cccc(C)c1C,2.9196950846042964
CCN(CC)CCOC(=O)c1cc(C)ccc1C,2.8527482949736838
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,1.690750559274631
CCN(CC)CCOC(=O)c1c(C)c(C)cc(C)c1C,3.1420889856073773
Oc1ccc(C=NNc2c3ccccc3nc3ccccc23)c(O)c1,3.079918972565868
Oc1ccc(Br)cc1C=NNc1c2ccccc2nc2ccccc12,3.5807323706308245
CN(C)c1ccc(C=NNc2c3ccccc3nc3ccccc23)cc1,4.054906570078212
CCC(C(=O)Nc1ccccc1C)N1CCCCCC1,4.22355292044915
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCCC3)O2)C1c1cccc(Cl)c1,2.376548672251137
