curated_smiles,rabbit_oral_LD50
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.3852337763785438
O=C(CCl)OCCOCCO,2.687476640589636
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1.9904431972656147
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,4.631358356131233
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.141793519118482
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,2.097420443244587
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.8332279595061736
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.095864463351486
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,3.1068006709889504
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,2.2485739927801403
COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,2.2292504434485862
CNC(=O)c1cc(OC)n(-c2cccc(Cl)c2)n1,1.74315031703469
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,2.4509997980132536
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,4.693351309245342
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2.2948628622779674
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,2.878785543125439
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.473539798192934
CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,2.3378743881224877
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,2.668677269001315
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.2244488888521823
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,1.9415235193310048
O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,2.940018155007663
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.4303073054958042
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,2.5769253445745157
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,2.346871079866793
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,6.417825295769573
CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,2.281799464712221
CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.432768138394715
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.925463244777232
CC(C)(C)NCC(O)c1ccccc1Cl,2.637270477928373
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.224609545216233
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,2.2941321097830687
COCC(=O)Nc1cc(Sc2ccccc2)ccc1NC(=NC(=O)OC)NC(=O)OC,2.552896860011233
Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CCC(C(=O)O)C3)cn1,2.622383599329634
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.8045157202804325
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,3.080133838862281
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,2.611175495979934
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,3.0242529964933005
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,1.8898617212581883
Nc1cc(-c2ccncc2)c[nH]c1=O,2.815944451146569
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1.465871603810858
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,3.64832205599694
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.670018016495372
CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,1.7639712705033657
CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,4.647934141101793
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.8903315795827835
Clc1ccc2nsnc2c1NC1=NCCN1,3.4131252036040047
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,3.4069495867066157
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2.099557723211018
Cc1cccc(-c2cccc3[nH]c(-c4ccccc4)c(/C=N/NC(N)=S)c23)c1,2.681815393087539
Cc1ccc(-c2cccc3[nH]c(-c4ccccc4)c(/C=N/NC(N)=S)c23)cc1,2.8067541296958387
COc1ccccc1-c1cccc2[nH]c(-c3cccc(N)c3)c(/C=N/NC(N)=S)c12,2.7155040356544538
Cc1cccc(-c2cccc3[nH]c(-c4cccc(N)c4)c(/C=N/NC(N)=S)c23)c1,2.6984517991250456
Cc1ccc(-c2cccc3[nH]c(-c4cccc(N)c4)c(/C=N/NC(N)=S)c23)cc1,2.6984517991250456
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.653073517300512
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,1.9601916231091947
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,3.242030957103417
CCC1(CC)SCCNC1=O,2.0626596865345936
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.79052199332334
COCC(=O)Nc1ccc(N=C(C)N(C)C)cc1,2.6977766622625463
CC(C)CCCC1CCC(C)(C(=O)O)CC1,1.5766484348796466
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,3.2449313935904294
CCCCC(CC)COS(=O)(=O)O,1.7689459203257374
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,2.2369400685395906
COc1ccc(C(=O)N2CCCC2=O)cc1,2.039889797736181
CCOc1ccc(N(C)c2ccc(C=CC3=[N+](C)c4ccccc4C3(C)C)cc2)cc1,2.1025592946257143
COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.721614437919285
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,1.8524402115435563
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,1.675941400548446
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,3.8064057203534176
CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,2.851905834424933
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1.9141354819140155
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,3.1779633703623165
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.543769548986909
CSc1ccc2ncn(C=CC(=O)O)c(=O)c2c1,2.117751737444073
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3.7226832713756246
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,2.180832391249204
CCCCCCCCCCCCCN1CC(C)OC(C)C1,2.6611275937571004
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,3.036561031547365
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,2.119980209101982
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,1.8968556713042024
N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,2.428673546654364
CCCCN(CCCC)CCOc1ccnc(N)n1,2.325145742430502
CCN(CC)CCOc1ccnc(N)n1,2.380791980634372
CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,2.124486291884084
CN(C)CCOc1ccnc(N)n1,1.6865814577208402
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,2.7408577183207115
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,2.488303888143756
O=S1(=O)CCC(NC(=S)S)C1,2.650106177416649
CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,2.079249067270884
CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.1678238298096217
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCNC(=N)N,2.443550856660963
N#Cc1c(Cl)cccc1Cl,2.8042000308608475
CNCCCC1c2ccccc2C=Cc2ccccc21,2.929227695156087
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,3.2207388856466403
O=CC1CC=CCC1,1.8378881747176008
C=C(CCC1(O)OC2CC3C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC(OC6OC(C)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C5(C)C4CCC3C2(C)C1C)COC1OC(CO)C(O)C(O)C1O,3.578120382366019
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,4.73928192664961
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.928813687500261
CCCC[P+](CCCC)(CCCC)CCCC,2.9021502267354102
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.9060239002139694
CCCCSc1nc2ccccc2s1,1.9790594596602904
C#CCCCC#C,1.5461516299909377
CCOC(=O)CSP(=O)(OCC)OCC,3.755468308035123
CCN(CC)C(=O)Cc1ccccc1,2.478882214814066
CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,3.4506370279606418
CN(C)C(=S)S,2.518443220914807
COP(=O)(OC)Sc1ccc(Cl)cc1,3.4025347729115576
CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,1.9748701562516224
CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.110353982664002
O=C1C(=C(O)C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21,3.8748562280040826
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1.8145439072696916
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,4.565719458606046
CC(C#N)CCC#N,4.034002429099417
CSc1nc([N-][N+]#N)nc(NC(C)C)n1,2.0974520601530924
CCCCC(CC)COC(=O)CS,2.582801505125096
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.671011740828625
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2.5376239334186184
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.7638129116379773
C=C(CC(=O)N(C)OC)OP(=O)(OC)OC,4.36205557890508
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,2.815979981654768
N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,2.428850088978535
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,2.5350420801527016
CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,4.169379025118256
NC(CCC(=O)O)C(=O)O,1.8059733989537756
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.419509004618909
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,2.199243538108316
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.7690137847007104
CN/C(=N\C#N)NCCSCc1[nH]cnc1C,1.4654844035585537
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,1.8578599644189535
O=C(Nc1ccccc1)Nc1cnns1,1.4916713709214895
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1.9226694163799292
CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.8468278906255036
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,3.495675095824497
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.3022532405495717
CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,1.9643445003039957
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,5.889344129203548
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,2.092009100759983
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,3.332821076458518
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,2.856609276822794
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.587889234802129
CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,4.373711818436512
