curated_smiles,rat_skin_LD50
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1.93582858530404
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.3121858221366414
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,2.2800226278700197
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,2.300528095634288
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,2.29479567997624
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1.8145498980020576
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,2.1640285011402183
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,1.8693261777775452
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,2.082894827444937
Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,1.811852383192374
CCN(C(=O)SCc1ccccc1)C(C)C(C)C,2.122906921668582
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,2.367366121489791
O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,2.1487105981153047
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,1.9648674997921032
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,2.3135983383815897
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,1.9046311660495772
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,2.2691219308423816
CCOP(=O)(SC(C)CC)N1CCSC1=O,2.517327729025716
CC1(C)C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.4325235497874
CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,1.910456310001668
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,2.388075434562332
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,2.501710899827905
C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.2372910801988697
CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,2.304792016492227
O=C(O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,2.2734943505795786
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,2.3089164015436863
COc1ccc(COC(=O)C2=C(CCl)CSC3C(NC(=O)Cc4ccccc4)C(=O)N23)cc1,2.386478454238609
CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,1.8305296468130576
CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,2.276365283563467
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,2.3172022447235734
CCCCCCOc1ccc(NNC=O)cc1,2.0724612935116555
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1.7893338838077364
CC#Cc1cc(C)nc(Nc2ccccc2)n1,2.047817882745586
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.2876483566036487
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.346242430481147
FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.296880090917909
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,4.439452700450564
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,2.383727421417093
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,2.2753908335267186
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,2.222538295848591
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1.8284356034937013
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,2.326748449496615
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,2.314725473717949
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,2.3328150218297954
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,2.3237644922218514
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,1.7087012737596785
CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21,2.593996293262351
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,4.016499000604295
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,1.7133309084367216
c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,2.517780284098852
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.1045710131048367
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,2.4073637070958127
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,2.9745660101011544
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,3.1467232314980813
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.9959290116533674
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,1.4507708721778707
CCN(CC)C(=O)CCl,2.183766477355065
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,2.4358013801657847
CNC(=O)Oc1ccc(C)c(C)c1,2.2533840497331488
CC(CCl)[N+](=O)[O-],2.533095511038368
CCCCOCC1CO1,1.7821291594153288
CCN(CC)C(=O)Cc1ccccc1,2.038866130627365
CCCCOc1ccc(CC(=O)NO)cc1,1.6498642583325758
Cc1ccc2nc3sc(=O)sc3nc2c1,2.670811552076736
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,2.5760875499753864
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,1.4161010482478529
CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,2.149607032296661
CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,2.3227164954938107
C#CCOc1ccccc1OC(=O)NC,1.9319936276396377
COP(=O)(OC)Sc1ccc(Cl)cc1,3.1984147902556326
C[N+]1(C)CCCCC1,1.1656171339688333
Cc1cc(Cl)ccc1OCC(=O)O,2.3023763908318355
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.695380634693184
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,2.69119172142662
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,3.447620146528052
CSc1nc([N-][N+]#N)nc(NC(C)C)n1,1.875603310536736
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.367024948287395
OCCN1CN(CCO)CN(CCO)C1,2.039978929492657
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],2.2372634171688714
OCc1cccc2ccccc12,1.5002364748256387
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,2.1224282209376235
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.0194790068772086
CCCOC(=O)NCCCN(C)C,1.6837188223374062
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1.845665973854852
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,2.8013035294362787
Cc1cccc2sc3nncn3c12,1.5780498198065125
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1.7690137847007104
CC(C)COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2)cc1,1.6395188609305789
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.2319662982017783
CNC(=O)Oc1ccccc1OC(CCl)OC,1.8123935626891816
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,1.9241841444690049
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.2815810059573765
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1.81801859723791
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,2.176828774017438
CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.829099123665072
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,1.7280695711595615
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,2.336269563297648
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.1901032832735297
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,1.884490628075708
Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,2.137360442147941
CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,2.216746333609975
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,1.7711007396148024
O=C1C2=C(CCCC2)C(=O)N1c1ccc(Cl)cc1,1.718846994202799
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.3033798157128254
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,1.820139694607702
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,2.104379548652318
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,2.2562401442869344
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,5.257320914498142
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,2.044624024160955
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,2.163516182224201
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.3163897510731952
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.1640285011402183
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,1.9174130742884516
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.799798729631905
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.2223613487692284
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,2.2059834453484486
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.2611938521308863
CN=C1OC(c2ccccc2)C(=O)C1c1cccc(C(F)(F)F)c1,2.8238770362899057
CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,2.131490345694948
O=C(O)C1C2CCC(O2)C1C(=O)O,2.3323627372557265
