curated_smiles,dog_oral_LD50
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,3.34617883049202
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2.236593937754637
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,1.6297947881266517
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,3.376696158789309
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.608910951652234
C=C(CC(=O)N(C)OC)OP(=O)(OC)OC,4.5583502240490485
COc1cc(S(=O)(=O)O)c(C)cc1NN=C1C(=O)C=Cc2cc(S(=O)(=O)O)ccc21,1.956615945907617
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,1.535042080152702
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.3403277585712843
CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,2.6498788466101413
Cc1cccc2sc3nncn3c12,3.5780498198065125
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.7690137847007104
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,2.777216512043379
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,3.229231191210009
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1.9552510721094445
CC(C)COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2)cc1,1.6395188609305789
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.3288763112098345
CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O,1.778579543016151
CN/C(=N\C#N)NCCSCc1[nH]cnc1C,1.987024798066629
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,2.459919955746916
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,2.623154148805024
NC(=O)CN1CC(O)CC1=O,1.1990884184717607
Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,1.9559293696530369
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1.81801859723791
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.6216394207159484
CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.3239491453451662
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,2.843238230110727
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,2.619633774366475
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,2.3329885543889506
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,3.723571411474712
Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,5.396247018036891
O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,1.8724369163867989
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,2.352665870791676
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,6.859380905826105
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,2.2681003598156644
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,3.4676719133305194
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,2.5970608283889
CCC(=CC(=NO)C(N)=O)/C(C)=[N+](\[O-])O,3.82771045116797
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,1.6958965097252725
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,3.5421317442414537
COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,2.359180702540088
CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1,4.20795196201429
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)(C)CN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1F,4.334135151696786
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,2.144927414648423
