curated_smiles,mouse_intraperitoneal_LD50
CC(=O)Nc1ccc(C(=O)N/N=C/c2cc(NC(C)=O)ccc2C(=O)Oc2ccccc2)cc1,2.66131471192164
CC(=O)Nc1ccc(C(=O)NN=Cc2ccccc2OC(=O)c2ccccc2OC(C)=O)cc1,2.66224581778544
CC(=O)Nc1ccc(C(=O)N/N=C/c2cccc(OC(=O)c3ccccc3)c2)cc1,2.603601170385597
CC(=O)Nc1ccc(C(=O)N/N=C/c2cccc(OC(=O)c3ccc(NC(C)=O)cc3)c2)cc1,2.66131471192164
CC(=O)Nc1ccc(C(=O)N/N=C/c2cccc(OC(=O)c3ccccc3OC(C)=O)c2)cc1,2.66224581778544
CC(=O)Nc1ccc(C(=O)N/N=C/c2ccc(OC(=O)c3ccccc3)cc2)cc1,2.603601170385597
CC(=O)Nc1ccc(C(=O)N/N=C/c2ccc(OC(=O)c3cccc([N+](=O)[O-])c3)cc2)cc1,2.649742670292327
CC(=O)Nc1ccc(C(=O)N/N=C/c2ccc(OC(=O)c3ccc(NC(C)=O)cc3)cc2)cc1,2.66131471192164
CC(=O)Nc1ccc(C(=O)N/N=C/c2ccc(OC(=O)c3ccccc3OC(C)=O)cc2)cc1,2.66224581778544
COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1OC(=O)c1ccccc1,2.634928460134834
COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1OC(=O)c1cccc([N+](=O)[O-])c1,2.678012773651905
COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1OC(=O)c1ccccc1OC(C)=O,2.6897385003776098
CC(Cc1ccccc1)NC(=O)Cn1nc(-c2ccccc2)ccc1=O,2.917603025435
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,3.9706768890164414
COc1cccc(C2C(=O)c3cccc(F)c3C2=O)c1,3.130750169811522
O=C1c2ccc(F)cc2C(=O)C1c1ccccc1,3.301451418690818
O=C1c2cccc(O)c2C(=O)C1c1ccc2ccccc2c1,3.036601781236523
O=C1c2ccc(Br)cc2C(=O)C1(Br)c1ccccc1,2.441520897416043
O=C1c2ccc(Br)cc2C(=O)C1(CO)c1ccccc1,3.42313441803329
O=C1c2ccc(Br)cc2C(=O)C1(Br)c1ccc2ccccc2c1,2.156443139043377
O=C1c2ccc(Br)cc2C(=O)C1(CO)c1ccc2ccccc2c1,3.338143324408109
Cc1cccc(C2C(=O)c3ccc(C(=O)O)cc3C2=O)c1,2.662260724305788
COc1cccc(C2C(=O)c3ccc(Br)cc3C2=O)c1,3.219014435377365
O=C1c2ccc(F)cc2C(=O)C1c1ccc2ccccc2c1,3.161806567904425
CC(=O)Oc1ccc2c(c1)C(=O)C(c1ccccc1)C2=O,2.4698669540277067
CC(=O)Oc1cccc2c1C(=O)C(c1ccccc1)C2=O,3.3684093132689297
C[n+]1ccc2cc3c(c4c2c1C(=O)c1ccccc1-4)OCO3,3.763874039446203
COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3cc[n+](C)c(c13)C2=O,3.688885904414119
Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1,3.8436504004959615
COC(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3.84970598225461
CC(OC(=O)c1cccnc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,2.8873681865411576
Cc1ccnc(C)c1C(=O)OC(C)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,3.064688413036716
COc1ccc(C(=O)CCCC(=O)N2CCOCC2)cc1,2.415192527848818
CC(C)=CC(=O)CC1OCCO1,2.10064620014548
CCCC(=CC(=O)CC1OCCO1)CCC,2.2755340125738117
CC(C)=CC(=O)CC1OC(C)C(C)O1,2.124053214467976
Cc1cc2c(cc1C)C(=O)C(N1CCN(C)CC1)CCO2,3.062041694284763
Cc1cc2c(cc1C)C(=O)C(N1CCCCC1)CCO2,2.658609134299224
Cc1cc2c(cc1C)C(O)C(N1CCCCC1)CCO2,2.8958832757161668
Cc1cc2c(cc1C)C(O)C(N1CCN(C)CC1)CCO2,2.860947089104825
COc1ccc(C=C2CCOc3ccc(C)cc3C2=O)cc1,2.4688640401481874
COc1ccc(-c2c3c(nn2-c2ccccc2)-c2cc(C)ccc2OCC3)cc1,2.679499440280519
Cc1cc2c(cc1C)C(N)CCCO2,3.713454216039047
Cc1ccc(CCNC2CCCOc3ccc(C)cc32)cc1,3.294357455209464
Cc1ccc2c(c1)C(NC=O)CCCO2,3.1362067179880952
CN1CCN(C2CCCOc3ccccc32)CC1,3.823357894152719
COc1cc(C=NNC(=O)c2ccc(NC(C)=O)cc2)ccc1OC(=O)c1ccc(NC(C)=O)cc1,2.688864568054792
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC4OC4CC(C)OC(=O)CC(OC(=O)CC)C3OC)C(O)C2N(C)C)CC1(C)O,3.2273750151166234
COc1ccc(C2(c3ccccc3)NC(=O)N(CCCN3CCC(c4ccccc4)CC3)C2=O)cc1,3.4268184937238604
CCCCCCCCCCOC(=O)C[N+]1(CC=C(Cl)Cc2ccc(OC)cc2)CCCCC1,4.233290800920189
CC(CCC(=O)O)CC(C)CC(C)C(=O)C=C(O)C(C)CC(C)CC=CC(C)C(O)C(C)C(O)CC1CCC(C)(C2CCC(C)(C(C)O)O2)O1,4.771476014807435
CC12CCc3c(ccc4cc(OS(=O)(=O)O)ccc34)C1CCC2O,5.667041813025268
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,3.8221020685029528
CC(N)c1cccnc1,2.4093611759793823
O=C(O)C1CCN(c2ccccc2)C1=O,2.613234865015225
CC(=O)c1cccc(OCC(O)CNC(C)C)c1,2.6220861688593144
CC(=O)c1cccc(OCC(O)CNC(C)(C)C)c1,3.2477327429382914
CCC(=O)c1ccc(OCC(O)CNC(C)C)cc1,2.9467027472743106
Nc1ccc(C(c2ccc(N)cc2)C(Cl)Cl)cc1,2.846933702423429
Nc1ccc(C(=CCl)c2ccc(N)cc2)cc1,2.7866183458516125
Nc1ccc(C(=CBr)c2ccc(N)cc2)cc1,2.859102254763126
CC(=O)Nc1ccc(C(c2ccc(NC(C)=O)cc2)C(Cl)Cl)cc1,2.9605421234504963
CCCCCCCCCCOC(=O)C[N+]1(CC=C(Cl)Cc2ccc(C)cc2C)CCCCC1,4.098874062090822
O=C(Nc1ccccc1)c1cccnc1Cl,2.503417529722454
COc1ccc(NC(=O)c2cccnc2Cl)cc1,2.453311727214326
CCCCNC(=O)c1cccnc1Cl,2.3365005759496458
O=C(Nc1ccccc1)c1cccnc1N1CCOCC1,2.306166058758873
O=C(O)c1ccc(Cc2ccc(O)cc2)cn1,2.8162128828473576
CSC(=Cc1cccc[n+]1C)SC,3.849957597164388
C1CNCCNCCNCCNCCNCCN1,2.897768285912154
CC(C)=CCCC(C)=CCCC(C)=CCN1CCN(Cc2ccc3c(c2)OCO3)CC1,3.03716114905821
CNCCCC1(C)OCCn2c1c(C)c1ccccc12,3.33828433543506
CNCCC1(C)OCCn2c1c(C)c1ccccc12,3.181784759243564
CCNCCC1(C)OCCn2c1c(C)c1ccccc12,3.083011830331754
CCN(CC)CCC1(C)OCCn2c1c(C)c1ccccc12,3.523523916951232
CCNCCCC1(C)OCCn2c1c(C)c1ccccc12,3.502759314676449
Cc1c2n(c3ccccc13)CCOC2(C)CCCN,3.208113697965913
Cc1c2n(c3ccccc13)CCOC2(C)CCCN(C)C,3.360091811107718
CCN(CC)CCCC1(C)OCCn2c1c(C)c1ccccc12,3.543340854318497
CNCCCCC1(C)OCCn2c1c(C)c1ccccc12,3.502759314676449
CCNCCCCC1(C)OCCn2c1c(C)c1ccccc12,3.523523916951232
CCCC1(CCNC)OCCn2c1c(C)c1ccccc12,3.502759314676449
CCCC1(CCN(C)C)OCCn2c1c(C)c1ccccc12,3.1255839082791943
CCCC1(CCNCC)OCCn2c1c(C)c1ccccc12,3.398585180342932
CCc1c2n(c3ccccc13)CCOC2(C)CCCNC,3.360091811107718
Cc1c2n(c3ccccc13)CCOC2(C)CCN1CCCCC1,3.5405477492082675
Cc1c2n(c3ccccc13)CCOC2(C)CCN1CCOCC1,3.1453400763780044
Cc1c2n(c3ccccc13)CCOC2(C)CCCN1CCCCC1,3.6687638626505095
Cn1c(=O)c2c(nc(SCCCN)n2C)n(C)c1=O,2.7119712563480047
Cn1c(=O)c2c(nc(SCCO)n2C)n(C)c1=O,2.751647572544721
S=C1NN=CC(c2ccccc2)N1,2.7816218807321738
CC1=CSC2=NN=C(c3ccccc3)C(c3ccccc3)N12,2.4004815547875906
O=C1CSC2=NN=C(c3ccccc3)C(c3ccccc3)N12,2.4018388010310963
CC1=NNC(=S)NC1C,2.431712637729038
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,1.6277661653052171
Cc1ccc(NC2=NCCS2)c(C)c1,3.162240354828341
Cc1c2n(c3ccccc13)CCOC2(C)CCN(C)C,3.4809518390037915
CC1=CC(=O)CC2(O)C3=C(C=CC12O)C(=O)c1c(O)cccc1C3=O,5.336196655338958
COC1COC(OC2C(N)CC(N)C(OC3OC(CN)CC(O)C3N)C2O)C(N)C1N,2.954760458539528
[C-]#[N+]C12OC1C(O)(C(C)O)C1OC12,3.262837748159742
CCC(=O)OC(C(C)C(=O)O)C(C)C1OC2(CCC(C)(C3CCC(C)(C4OC(C5OC(O)(CO)C(C)CC5C)CC4C)O3)O2)CC(O)C1C,5.145439443527269
CCN(CC)CCOCCC1(C)Oc2ccc(Cl)cc2O1,3.451364558710197
Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,3.017686868295268
C1=C2CCCNC2C2CC1C1CCCCN1C2,3.1786612061269053
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,3.519419419047483
CCSC(c1ccccc1Cl)c1c(C(=O)O)n(C)c2ccccc12,2.8571852939127877
CC(=O)OC1C2OC2C2=CC(=O)C3(CC2(C)C1C)OC3(C)C=O,5.204582531305248
Cc1nc2ccccc2c(=O)n1-c1ccccc1C#N,2.661237960390609
CN1CCCC1=C1C(Cl)=Nc2ccccc2C1c1ccccc1,4.031864738683844
CN1CCCC1=C1C(=O)Nc2ccccc2C1c1ccccc1,3.182404665258704
CN(C)C=NN=C1C(=O)Nc2ccccc21,2.5220307095377352
CCCOc1ccc(CCN)cc1,3.092122657912642
C#CCOP(=O)(OC)OC,2.552342809728891
Cc1cc(N2CCOCC2)nn2cnnc12,2.839876378165022
Cc1cc(N2CCOCC2)nn2c(C)nnc12,3.1006964696971395
c1ccc(-c2nnc3ccc(N4CCOCC4)nn23)cc1,3.061809238625965
CC(C)CC1(c2ccccc2)C(=O)NC(=O)NC1=O,3.005542516626696
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCCC(=O)c1ccc(F)cc1,3.532266274020606
CCC1(c2ccccc2)CC(N)C(=O)NC1=O,2.58786617604873
CN(C)c1ccc(NN)nn1,3.48625757681686
CN(CCO)c1ccc(NN)nn1,3.08686976786649
NNc1ccc(N2CCSCC2)nn1,3.324887164804853
CCN(CC)c1ccc(NN)nn1,3.355171255174787
CCN(CCO)c1ccc(NN)nn1,3.118908138497193
NNc1ccc(N2CCN(CCO)CC2)nn1,2.532016889889099
CCN(c1ccccc1)c1ccc(NN)nn1,3.360379432015966
NNc1ccc(N(CCO)c2ccccc2)nn1,3.38967276102229
NNc1ccc(N2CCN(c3ccc(NN)nn3)CC2)nn1,3.304412968262271
CC(C)Nc1ccc(NN)nn1,3.0471865713395254
CC(O)CN(C)c1ccc(NN)nn1,2.7423311814406817
CCN(CC(C)O)c1ccc(NN)nn1,2.546684526287084
CCCn1c(=O)c2c(ncn2CCCCC(C)O)n(C)c1=O,3.0741156727413874
O=[N+]([O-])N(Cl)CCCCCCN(Cl)[N+](=O)[O-],2.5943799207630165
O=[N+]([O-])N(Cl)C12CC3CC(CC(C3)C1)C2,3.614850154875356
CCCC1(c2ccccc2)C(=O)NC(=O)NC1=O,2.922485091302363
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(N5CCC(O)C5C(C)O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.031616305767805
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,4.4917993626892745
c1ccc(Cc2c3ccccc3nc3ccccc23)nc1,2.431902277007789
c1ccc2c(Cc3ccncc3)c3ccccc3nc2c1,3.1888642283214947
CCOc1ccc2nc3cc([N+](=O)[O-])ccc3c(Cc3ccnc4ccccc34)c2c1,2.6121955720287264
CCOc1ccc2c(c1)c(Cc1ccncc1)c1ccc([N+](=O)[O-])cc1[n+]2C,3.573359038938
CC1CCCCCCCCCC(OC(=O)CCC(=O)O)C(=O)C=CC(=O)O1,3.790186382423244
OCC(O)COc1cccc2cccnc12,2.602139234915793
C#CC1(OC(=O)CC)CC2CCC3C(CCC4(C)C3CCC4(C#C)OC(=O)CC)C2(C)C1,4.863925298353596
Cc1ccc2c(NCCCN(C)C)c3c(C)nn(C)c3nc2c1,3.09542462062162
NC1CCCc2ccccc2C1,3.4671316471814304
CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,3.0120271627786823
CCCCCCC=CCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,4.168693477089286
CCCCCCCCCCCC[N+]1(CC)CCCCC1,4.150478308461056
CCCCCCCCCCCCCC[N+]1(CC)CCCCC1,4.41358566837542
CCCCCCCCCCCCCCC[N+]1(CC)CCCCC1,5.020570307819676
CCCCCCCCCCCCCCCC[N+]1(CC)CCCCC1,4.92844407510763
CCCCCCCCCCCCCCCCCC[N+]1(CC)CCCCC1,5.297841645850242
CCCCCCCCCCCC[N+]1([O-])CCCCC1,3.5985175800848723
CCCCC=[N+](O)CCCCCCCCCCCC,3.551323171117556
COC1C(=O)C2C(=O)OC(C)=CC=CC=CC=CCC(c3ccccc3)NC(=O)C=CC=CC=CC=CC2(C)C1O,3.3468777232426947
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,1.6273568940551666
CNc1ccc(O)c2c1C(=O)c1c(NC)ccc(O)c1C2=O,2.059676993584756
O=[N+]([O-])c1ccc(-c2nc(CN3CCOCC3)cs2)s1,2.687121898107558
O=[N+]([O-])c1ccc(-c2nc(CN3CCCC3)cs2)s1,3.4703943185715644
O=C(O)c1csc(-c2ccc([N+](=O)[O-])s2)n1,3.5336263373322527
O=C(c1csc(-c2ccc([N+](=O)[O-])s2)n1)N1CCOCC1,2.6092888550900635
O=[N+]([O-])c1ccc(C=Cc2nc(C=NN3CCOCC3)cs2)s1,2.6415050950210675
O=[N+]([O-])c1ccc(-c2nc(C=NN3CCS(=O)(=O)CC3)cs2)s1,2.6679814897474428
O=C(N/N=C/c1csc(-c2ccc([N+](=O)[O-])s2)n1)N1CCOCC1,2.6620633496503423
O=S(O)CCCCSSSCCCCS(=O)O,2.5753969848715523
O=C(O)C12CC3CC(C1)CC(c1ccc(O)cc1)(C3)C2,2.435117811789819
O=C(CN1CCCCC1)N1CCc2ccccc21,3.264139373722024
O=C(CN1CCc2ccccc21)N1CCc2ccccc21,2.7456290224670123
Clc1cccc([Si]23OCCN(CCO2)CCO3)c1,4.81261410666928
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,3.150930792298277
O=C(CCC(=O)OCC[n+]1cccc2ccccc21)OCC[n+]1cccc2ccccc21,4.8857891640212365
O=C1NC2(CCCCC2)C(=O)N1CCN(CCCl)CCCl,4.0049658096149
CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.549273707466152
CC1(C)SC(c2ccccc2)NC1C(=O)O,2.2961604135372577
O=C(O)C1CC(=O)N(c2ccc(F)cc2)C1,2.6497300231817165
Cc1cccc(N2CC(C(=O)O)CC2=O)c1,2.6419497890641432
COc1ccc(N2CC(C(=O)O)CC2=O)cc1,2.6725393202138883
CC(=O)N1CCSC1C(=O)Oc1c(C)ncc(CO)c1CO,1.9116555628400056
O=P(O)(O)SCCNCC(O)CNCCSP(=O)(O)O,2.891890594620459
O=P(O)(O)SCCNCCCNCCO,3.1110607820698206
NCCCNCC(O)CSP(=O)(O)O,2.445831853556601
CC1(O)CC23C(O)C1CCC2C(C)(O)C1CC(O)C(C)(C)C1(O)C(O)C3O,5.229197796031008
C=CCC1(CC=C)C(=O)OC(=C)N(C2CCCCC2)C1=O,2.0635209996899904
C=CCC1(CC=C)C(=O)CC(=O)N(C2CCCCC2)C1=O,3.030097244203041
C=C1OC(=O)C(CC)(CC)C(=O)N1C1CCCCC1,2.025883993321935
C=CCC1(CC=C)C(=O)OC(=Cc2ccccc2)N(C2CCCCC2)C1=O,2.1649152894915025
C=CCC1(CC=C)C(=O)C(c2ccccc2)C(=O)N(C2CCCCC2)C1=O,3.2618253024995587
CCC1(CC)C(=O)CC(=O)N(C2CCCCC2)C1=O,3.0436127602823664
C=CCC1(CC=C)C(=O)OC(=CC=C2OC(=O)C(CC=C)(CC=C)C(=O)N2C2CCCCC2)N(C2CCCCC2)C1=O,2.363035546305928
C=CCC1(CC=C)C(=O)C(C(=O)NC2CCCCC2)C(=O)N(C2CCCCC2)C1=O,2.725478126255461
C=CCC1(CC=C)C(=O)C(C2C(=O)N(C3CCCCC3)C(=O)C(CC=C)(CC=C)C2=O)C(=O)N(C2CCCCC2)C1=O,3.857885567986022
c1ccc2c(c1)ncn2CN1CCN(Cn2cnc3ccccc32)CC1,3.14168551406467
CCCC(=O)C=Cc1ccc2c(c1)OCO2,2.3389582321484386
CC(C)CC(=O)C=Cc1ccc2c(c1)OCO2,2.3660099476548253
CC(C)=CCCC(=O)C=Cc1ccc2c(c1)OCO2,2.111122992635728
CC(C)=CC(=O)C=Cc1ccc2c(c1)OCO2,2.061194162939489
CCN(CC)CC=Cc1ccc(C2CCCCC2)c(Cl)c1,3.388659525774081
CN(C)CC=Cc1ccc(C2CCCCC2)c(Cl)c1,3.3468831941818378
Clc1cc(C=CCN2CCOCC2)ccc1C1CCCCC1,2.8060116522577085
Clc1cc(C=CCN2CCCC2)ccc1C1CCCCC1,3.686817812873768
CCN(CC)CCCc1ccc(C2CCCCC2)c(Cl)c1,3.3915123702543903
CN(C)CCCc1ccc(C2CCCCC2)c(Cl)c1,3.048993061916829
Clc1cc(CCCN2CCCC2)ccc1C1CCCCC1,3.786599534446119
Cc1ccc(S(=O)(=O)N[N+](=O)[O-])cc1,3.0448572344771265
CCn1nc(-c2ccccc2)c2c1-c1ccccc1C2(O)c1ccccc1,2.5470814958022068
CCn1nc(-c2ccccc2)c2c1-c1ccccc1C2(O)c1ccc(Cl)cc1,2.5875785242869607
CCn1nc(-c2ccccc2)c2c1-c1ccccc1C2(O)c1ccc(C)cc1,2.564031317669467
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccccc1,3.283676315105149
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccc(Cl)cc1,3.928050345809413
CCn1nc(C(C)(C)C)c2c1-c1ccccc1C2(O)c1ccc(C)cc1,2.85392891136954
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.4384712360312752
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCNC(=O)c1cccnc1,2.8114948129229687
CC(C)(C)NCC(O)c1ccccc1Cl,3.4766161890535385
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.6635210910729397
Nc1ccc(C(=O)O)cc1N,2.9270080146575976
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.3033685417017318
CC1CC2(CC(CBr)O1)C(=O)NC(=O)NC2=O,2.8312695486279127
O=C1NC(=O)C2(CC(CI)OC(CI)C2)C(=O)N1,2.866536345002542
CC(=O)OCC1OC(OC(C)=O)C(N(CCCl)CCCl)C(OC(C)=O)C1OC(C)=O,5.197113242099285
CCOC(=O)c1c(CN(C)C)oc2ccc(OC)cc12,2.8270311398703325
CCOC(=O)c1c(CN2CCOCC2)oc2ccc(OC)cc12,2.7015027146260318
CCOC(=O)c1c(C)oc2cc(Cl)c(O)c(CN(C)C)c12,3.135892510933643
O=c1oc2ccccc2c(N2CCCC2)c1[N+](=O)[O-],2.813329078092589
OC1(c2ccc(F)cc2)Cc2ccccc2C2=NCCN21,3.5648122289280657
OC1(c2ccc(Cl)cc2)Cc2ccccc2C2=NCCN21,3.600280084501225
OC1(c2cccc(F)c2)Cc2ccccc2C2=NCCN21,4.128519273995577
OC1(c2cccc(C(F)(F)F)c2)Cc2ccccc2C2=NCCN21,3.8225930090872926
OC1(c2ccccc2)Cc2ccccc2C2=NCCN21,3.8481119022197663
Cc1ccc(C2(O)Cc3ccccc3C3=NCCN32)cc1,3.51980303100512
COc1ccc(C2(O)Cc3ccccc3C3=NCCN32)cc1,3.3289908554494283
OC1(c2ccc3c(c2)OCO3)Cc2ccccc2C2=NCCN21,4.480425470809772
OC1(c2ccc(Cl)c(Cl)c2)Cc2ccccc2C2=NCCN21,3.3466371943319206
OC1(c2ccccc2Cl)Cc2ccccc2C2=NCCN21,3.9387829053213945
OC1(c2ccc(Cl)cc2Cl)Cc2ccccc2C2=NCCN21,3.612637907793533
Nc1nnc(C2CCCCC2)s1,2.725295981108067
O=C1c2ccccc2C(=O)C1(Br)c1ccc2ccccc2c1,2.457417181930153
O=C1c2ccccc2C(=O)C1(CO)c1ccc2ccccc2c1,2.817721975886283
O=C1c2ccc(F)cc2C(=O)C1(Br)c1ccccc1,2.9019062800160027
CCC1(c2ccccc2)C(=O)c2ccc(Br)cc2C1=O,2.119510583075681
CCC1(c2ccccc2)C(=O)c2ccc(F)cc2C1=O,2.076417111082945
O=C(O)CC(=O)OCC1(c2ccccc2)C(=O)c2ccccc2C1=O,2.927261262365458
Cc1c(N(CCCl)CCCl)c(=O)n(-c2ccccc2)n1C,3.5717128010918087
O=c1oc2ccccc2c(NC2CCCCC2)c1[N+](=O)[O-],2.8577891702300926
C=CCN1CCN(N=Cc2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N3)O5)CC1,3.083805046376864
COCCOc1nc(C)nc(N)n1,2.663227276793124
Nc1nc(CN2CCN(c3ccccc3)CC2)nc(NC2CCCCC2)n1,2.963198533844336
Nc1nc(CCN2CCN(c3ccccc3)CC2)nc(NCCCN2CCN(c3ccccc3)CC2)n1,3.0983693934724
CCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,5.097951070994149
CCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,5.051753636516963
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(OC(C)C)C3=O)N1CC1NC12,4.923585929778465
CCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,4.8724881473182124
CCCCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,3.692511438796747
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(OCc4ccccc4)C3=O)N1CC1NC12,4.855052895817626
CCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,4.586749076825043
CCCCCCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(OC)C3NC3CN21,4.260981352677173
CC(O)C=Cc1ccc2c(c1)OCO2,2.739716972183692
Cc1ccccc1NC(=S)NNC(=O)Cc1cccc2ccccc12,2.543396229814865
Cc1cccc(NC(=S)NNC(=O)Cc2cccc3ccccc23)c1,2.543396229814865
Cc1ccc(NC(=S)NNC(=O)Cc2cccc3ccccc23)c(C)c1,2.685426424871208
Cc1ccc(NC(=S)NNC(=O)Cc2cccc3ccccc23)cc1C,2.560487688262908
COc1ccc(CCNC(=O)CBr)cc1OC,3.66733511342212
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(NS(=O)(=O)c2ccc(Cl)cc2)C(C)C(O)C1(C)O,3.8619294570320295
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(NS(=O)(=O)c2ccc(C)cc2)C(C)C(O)C1(C)O,3.877097421434863
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(NS(=O)(=O)c2ccc(Br)cc2)C(C)C(O)C1(C)O,3.8826511080975528
Cn1c(=O)c2[nH]c(NCc3ccccc3)nc2n(C)c1=O,2.328207628827071
COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,3.443822123866239
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,2.4493716886742205
Cc1cccc(C)c1NC(=O)c1ccc[nH]c1=O,2.0832839842498974
Cn1c(N)c(C(=O)N2CCOCC2)sc1=S,3.413896299511982
Nc1c(C(=O)N2CCOCC2)sc(=S)n1-c1ccccc1,3.5070823548744485
Nc1c(C(=O)N2CCCCC2)sc(=S)n1-c1ccccc1,3.504409689949504
Cc1ccccc1-n1c(N)c(C(=O)N2CCOCC2)sc1=S,3.525632974830372
Cc1ccccc1-n1c(N)c(C(=O)N2CCCCC2)sc1=S,3.1251323887660067
Cc1cccc(-n2c(N)c(C(=O)N3CCOCC3)sc2=S)c1,3.525632974830372
Cc1cccc(-n2c(N)c(C(=O)N3CCCCC3)sc2=S)c1,3.5230723974380447
Cc1ccc(-n2c(N)c(C(=O)N3CCOCC3)sc2=S)cc1,3.525632974830372
Cc1ccc(-n2c(N)c(C(=O)N3CCCCC3)sc2=S)cc1,3.5230723974380447
O=C(Nc1cccc2ccccc12)c1[nH]c2ccccc2c1OCCBr,2.612023706141676
O=C(Nc1ccc2ccccc2c1)c1[nH]c2ccccc2c1OCCBr,2.612023706141676
CCOc1ccccc1NC(=O)c1[nH]c2ccccc2c1OCCBr,2.6056023767864147
CCOc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCBr)cc1,2.6056023767864147
Cc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCBr)c(C)c1,2.5880217054299512
Cc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCBr)cc1C,2.5880217054299512
NNCCOc1c(C(=O)Nc2cccc3ccccc23)[nH]c2ccccc12,2.556805267412659
NNCCOc1c(C(=O)Nc2ccc3ccccc3c2)[nH]c2ccccc12,2.556805267412659
CCOc1ccccc1NC(=O)c1[nH]c2ccccc2c1OCCNN,2.549505967401098
CCOc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCNN)cc1,2.549505967401098
Cc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCNN)c(C)c1,2.5294444712749597
Cc1ccc(NC(=O)c2[nH]c3ccccc3c2OCCNN)cc1C,2.5294444712749597
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(NS(=O)(=O)c2ccc(NC(C)=O)cc2)C(C)C(O)C1(C)O,3.886716274116477
