curated_smiles,rat_subcutaneous_LD50
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.1341120010399237
CC(C=C(c1cccs1)c1cccs1)N(C)C,3.1902179591060773
CCCCCC(C)NC,3.3332692209292105
CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,3.154886325102965
NC(Cc1ccc(O)c(O)c1)C(=O)O,1.9938548913360488
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,2.1151986064083688
CN(C)c1ccc(O)cc1,2.9441725318681966
CN(C(=O)CF)c1cccc2ccccc12,3.72416193479751
CN1C2CCC1CC(OC(=O)C1CCC(C(=O)Oc3ccccc3)(C3CC4CCC(C3)N4C)c3ccccc31)C2,3.035605821904582
CCOP(=O)(OCC)C(OC(C)=O)C(Cl)(Cl)Cl,3.4660304105910416
CC(N)C(O)c1cccc(O)c1,3.155071190500013
CNCC(C)c1ccccc1,2.2444575844444943
COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC,2.9910058259030787
Cc1cc(=O)oc2cc(O)ccc12,1.38860192310146
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.155744956213416
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,3.7109940986899215
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,2.813350378867539
CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,2.612868588840169
COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,2.336319934031656
O=P1(N(CCCl)CCCl)NCCCO1,3.258426082753604
C=CC(O)CC#N,2.6862652626680155
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.189096290660072
CC(=O)OC1CN2CCC1CC2,2.8762794382772854
CC(=O)O[U](=O)(=O)OC(C)=O,4.669882335448562
OC1CCN2Cc3ccccc3N=C12,2.749644035200713
CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1,2.410914373390295
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,2.7286237661842723
NC(=O)N(N=O)c1ccccc1,3.041792578334176
CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.5547598792570736
C=CCOc1ccccc1OCC(O)CNC(C)C,2.450696148394274
C[n+]1cccc(C(N)=O)c1,1.7570225673547415
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,2.87050066451875
O=[N+]([O-])c1cncn1CCN1CCOCC1,2.317135215634435
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,2.836995307871196
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,3.1498233516251384
C=CCN1CCC2(CC)c3cc(O)ccc3CC1C2C,3.1930669957969258
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.5503767626160434
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,4.374184750072251
CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.1950648391945577
Cc1ccccc1OCC(O)CN1CC=CCC1,2.3804536200123967
CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.5192450445502048
O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1,3.940436304573877
COC1=CC23CCN(C)C(Cc4ccc(OC)c(O)c42)C3=CC1,4.018973580138876
CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,2.8233780346797808
O=C(O)CC(O)C(=O)O,1.583318629832844
CNC(=O)C=C(C)OP(=O)(OC)OC,4.505767320746898
Cn1ccccc1=N,1.7637895742031753
CC(OP(C)(=O)Cl)C(C)(C)C,3.1133534117833808
CCCCN(C)N=O,3.1108290487033514
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2.252016633810117
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.016126618996982
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,3.0839296479810465
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,2.8811887273688104
CC1CC(C)CC(C)C(O)C(C#N)=CC=CCC(C2CCCC2C(=O)O)OC(=O)CC(O)C(C)C1,5.439468417371471
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.591849082516582
CN(C)N=Nc1ccc(Cl)cc1,2.745458074036581
COc1ccc(N=NN(C)C)cc1,2.600181228895171
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,2.7441677630592687
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.833284773060308
CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,2.0048121501369147
CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,2.352030107342329
COc1ccc(CCl)cc1OC,1.793878817221104
O=C(OC1CN2CCC1CC2)c1ccccc1,2.9662262358760128
CC(O)(P(=O)(O)O)P(=O)(O)O,2.7433811988495385
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,3.584677164965389
CCP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,4.854482867804434
CC(C)CCCC(C)NN,3.346238592166015
COC(=O)C=C(C)OP(=O)(OC)OC,5.340736855566131
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,4.275307911844997
CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,5.123405537834668
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,2.7717017345345614
CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O,2.288165914443406
CC(=O)NC1C(O)OC(OS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,2.097726188735664
Cc1cc(=O)[nH]o1,1.7209445471035434
O=C(O)CCC(=O)OC1CCCCC1,1.9070861423603875
O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1.7970739910290991
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,2.0892926659004933
CCN(CC)CCOn1c(-c2ccccc2)nc2ccccc21,2.7123873062636683
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,2.429926039005906
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,4.636083497211602
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,1.6122134105505173
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.392708381911445
CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,1.3789290869976492
CNCCCC12CCC(c3ccccc31)c1ccccc12,3.212674756500251
CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,1.8941318362239188
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,3.2038142266231886
CCOC(=O)CCCOc1ccc(Cl)cc1C,1.8172981717688037
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.8305206645206
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3.6993028358696862
CCOc1ccc(C(CC(C)c2ccccc2)N(CC)CC)cc1,2.140001855160189
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,2.5837325856073905
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,2.8027150989078464
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(O)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(O)C(O)C(C)O2)C(O)C(C)O1,5.743134240658997
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,4.119497796162028
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,2.621994586888439
CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,3.022976476506262
O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,2.5744219569776288
O=C(O)CC(S[Au])C(=O)O,3.057776537968295
O=C(O)C(O)C(O)C(O)C(O)CO,1.308072069449235
C=C1NC(=O)C(C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC(C)C2NC(=S)c3csc(n3)C(C(C)(O)C(C)O)NC(=O)C3CSC(=N3)C(=CC)NC(=O)C(C(C)O)NC(=O)c3csc(n3)C3(CCC(c4nc(C(N)=O)cs4)NC3c3csc2n3)NC(=O)C(C)NC1=O,2.8839034939539934
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.000545999096764
CCC1NC(=O)C2C(Cl)C(Cl)CN2C(=O)C(CO)NC(=O)CC(c2ccccc2)NC(=O)C(CO)NC1=O,6.155674533730913
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)C(OC)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.604128411877303
O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,1.9285993800969945
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.4087570784871264
CCN(CC)N=Nc1ccccc1,2.625339403630726
c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1,2.647384148595822
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,2.967698169175088
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,4.300582441817801
COc1ccc(CN2CCNCC2)c(OC)c1OC,2.249346766952062
CCCCCN(CCCCC)N=O,1.7930892690136844
CCCCCN(C)N=O,3.0353997167910385
CCOC(=O)N1CCN(N=O)CC1,2.670243533118772
NCCc1nncs1,2.8101921791729514
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.18783377572501
CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,2.9597160317426243
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,3.1564970570981123
c1cc2cc3c(cc2o1)OCC1c2cc4c(cc2OC31)OCO4,2.011836774306139
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Cl)cc2)s1,6.1697992978088285
CC(C)NCC(O)COc1cccc2[nH]ccc12,2.995348471554736
NN(CCO)CCO,3.038338319126385
COC(=O)N(CCCl)N=O,4.318491154791882
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,3.7342963874222286
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.158922089808041
CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O,1.6695872122825577
C=CCc1ccccc1OCC(O)CNC(C)C,2.934418341425003
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,3.026881891435439
CCN(CC)CCSC(=S)N1c2ccccc2Sc2ccccc21,2.2725377773752373
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,3.8901382942183287
COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.9248221594018897
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.4012936774054388
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.5405570576393046
NC1Cc2ccccc2C1O,2.6296804025619056
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,2.8260603980015127
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,2.615531172854864
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1.8434238173384407
CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.874252352986415
CN(C)C(Cc1ccccc1)c1ccccc1,3.1825669380524286
CCCc1cc(C(N)=S)ccn1,2.375124321012092
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.7066935219759576
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3.408508488894044
CCCCCC=CCC=CCCCCCCCC(=O)NC(C)c1ccccc1,0.981841249671224
CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,1.5233544713821947
CCC(OCCN(C(C)C)C(C)C)C(=O)c1ccccc1,2.4937300964587994
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,1.2931649776161986
CCOC(=O)NNc1nncc2ccccc12,2.69755671617078
CCc1coc2ccccc2c1=O,2.241045657584799
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.845705627077147
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.9464556415178205
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.3704770048340913
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.794499249938012
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,2.6348897283702994
C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,6.37690919816559
Cc1cccc(OCC(O)CNC(C)(C)C)c1C,3.059869330300212
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.5524380439824403
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1,2.463157256341431
CCN(CC)c1cc(C)nc2ncnn12,3.3123149035707624
CCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.23681911649665
Nc1ccccc1C(=O)O[Cu]OC(=O)c1ccccc1N,2.6510271882185847
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,6.118573380984256
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,3.0400997861980663
C=CC1=C(C)c2cc3[nH]c(c(CC(=O)O)c4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4C(=O)O)C(CCC(=O)O)C3C,3.3088767720988805
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2.977002993238404
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.755494978559355
CCN(CC)CCn1c(-c2ccccc2)noc1=N,2.540481305299875
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.892437819510044
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,5.586214189574635
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,2.311018115333089
CCN(CC)C(=O)c1ccc[n+](C)c1,2.007410845700691
CCN=[N+](O)CC,2.633236938488594
CCCCCCCN(C)N=O,2.5760807062901354
CCCCCN(CCCC)N=O,1.8382746870367892
CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C,2.963571770756648
CN(C)CCCN1C(=O)c2cc([N+](=O)[O-])ccc2Oc2ccccc21,2.502217254130453
CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1,4.113829010161632
CNC(=O)ON=C(C)SC,4.255845824161856
COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,3.500459640260989
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,2.056554257886796
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.4409122291152783
CCC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,4.851780411552001
CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,2.984005797060703
CCCCCCCCCCCCCCN(CC)C(C)(CO)CO,1.9158863629043208
CC1C(c2ccccc2)OCCN1C,2.643166683151404
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3.808404745605152
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,1.5282261630138338
CNCC12CCC(c3ccccc31)c1ccccc12,3.0166103226161955
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2.2550794424275757
CC(=O)SCc1cnc(C)c(O)c1CN,2.6557164687239783
CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,2.347439839994112
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,1.8643235582619224
CCCCCCCC[Sn](CCCCCCCC)(OC(C)=O)OC(C)=O,3.5976267537511646
CC(Cc1ccccc1)NC(C#N)c1ccccc1,3.4203584049645035
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,2.5706496083141515
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.329315833444056
CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,2.904994650240034
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,2.907570098974484
N=C(N)NCCCC(N)C(=O)O,1.7427475690863106
O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.523245569156276
CCOC(=O)C1(c2ccccc2)CC2CC1CN2C,3.4138845777766087
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,3.789362770088066
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.783461356327648
O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,3.0687373500170234
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.544130482202019
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,2.3021953783145497
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.9810299118932009
CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2.2731726398049186
COc1cc(C)nc(-n2nc(C)cc2OC)n1,3.051632950083726
CC(=O)Nc1ccc(CC(=O)O)cc1,1.5472310593739254
O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.231482333626407
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,2.009629902680804
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.9160607121334747
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O,1.348609484051403
COP(=O)(OC)OC(C)=CC(=O)O,3.83110983205289
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,1.9827339323250392
O=S(=O)(O)CCS,1.7887270177226695
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,2.8988707539984184
CN(C)N=Nc1cccnc1,3.0626832065761103
CCCOC(=O)c1ccc([N+](=O)[O-])o1,1.998176483179662
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,3.2145114478467858
CC(C(=O)Nc1cc(-c2ccccc2)nn1-c1ccccc1)N(C)C,1.41644199093582
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,2.597011127953277
CCOc1ccccc1C(=O)N/N=C(\C)C(=O)O,2.620229777482175
CC12CCC(CC1=O)C2(C)C=O,2.003199333760439
Cc1ccccc1N=NN(C)C,2.5138140122217667
Cc1cccc(N=NN(C)C)c1,2.513814012221767
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,2.8455613255187195
CCOP(=O)(OCC)Oc1cc(Cl)c(Cl)cc1Cl,3.347050154936932
CCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,2.301588790162614
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,7.943232666487465
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,4.201105785722112
CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1,2.7941696619954475
CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,3.9246118652004034
C[CH-][Hg+2]1NC(C(=O)O)C[S-]1,3.424044546200555
CSc1nnc(C(C)(C)C)c(=O)n1N,2.420385606547539
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.509764187132325
CN(O)C=O,1.699357800883173
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,2.003451648560912
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.920688756363967
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(OC(C)=O)C(OC(C)=O)C2(C)C12CO2,5.592402261978188
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,1.7713228554144085
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,2.36644073697316
CN1CCN2c3ccccc3Cc3ccccc3C2C1,1.94509420180716
N#CSCSc1nc2ccccc2s1,2.2632936684521203
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,3.606088504151623
CCN(CC)N=Nc1cccnc1,2.9287834421815053
CN(CCO)N=Nc1ccccc1,2.697091241903228
CCOC(=O)c1ccc(N=NN(C)C)cc1,2.691690394280062
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1.5470096079426323
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,2.0014395077019933
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,2.141422709551778
c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,2.789213357097012
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1.5395013986563726
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,3.27252367687961
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],4.059298292408071
CC(=N)NO,2.09156731045364
O=P1(N(CCCl)CCCl)OCCCN1CCCl,3.1877731130443423
C=CCOc1ccc(CC(=O)O)cc1Cl,2.4803117049742625
COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.3946761823846083
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,2.410310011116913
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,1.3873471067477083
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.7189709004440075
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.538679163142357
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1.582586020698348
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,3.131115576954387
CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,2.7716078436295355
CN(CCS(=O)(=O)O)N=Nc1ccccc1,3.210029429150483
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.920264240338496
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.0620241466599505
CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,4.380730136221845
COc1ccc2c3c1OC1C([N-][N+]#N)CCC4C(C2)N(C)CCC341,3.4168401370737667
CCON=[N+]1CCCCC1,2.803790826628539
CCON=[N+]1CCOCC1,2.3564119167094093
CCON=[N+](C)C(C)(C)C,4.162044375631907
