curated_smiles,mouse_intravenous_LD50
COC(=O)CC1CC2=C(C(=O)c3c(O)c4c(c(O)c3C2=O)C2CC(O)C4(O)C(C)O2)C(C)O1,4.216010297796955
CC(CN1c2ccccc2CCc2ccccc21)[N+](C)(C)C,4.51624148487636
C[N+](C)(C)c1cc(O)ccc1O,3.64608370507834
CC(C)[N+](C)(C)c1cccc(O)c1,4.463534178361386
Cc1cc(C)c([N+](C)(C)C)cc1O,4.109797832181402
Cc1ccc([N+](C)(C)C)c(C)c1O,4.051805885203716
COc1cc([N+](C)(C)C)cc(C)c1C,4.589498325890967
CC[N+](C)(C)CCOCC[N+](CC)(CC)CC,3.820000606036418
CNC(=O)Oc1cccc(CN(C)C)c1,4.700559852685512
CNC(=O)Oc1ccc(CN(C)C)cc1,4.254149960170686
c1ccc(OCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,3.851125068896949
CNCC(OC(C)=O)c1cccc(OC(C)=O)c1,3.3789720809645214
CC(C)N(COC(=O)C(O)(c1ccccc1)c1ccccc1)C(C)C,4.086170357622722
CN(C)CCSc1nc2ccccc2[nH]1,3.2551332103723105
CC[N+](C)(C)CCC[N+]1(CC)Cc2cccc3cccc(c23)C1,4.318760152364531
C[N+]1(CCC[N+]2(C)Cc3cccc4cccc(c34)C2)CCCC1,4.077067275625238
C[N+](C)(C)CCC[N+]1(C)Cc2cccc3cccc(c23)C1,3.763805277690969
CC[N+](CC)(CCCCCC[N+](CC)(CC)CCN1c2ccccc2Sc2ccccc21)CCN1c2ccccc2Sc2ccccc21,4.791800340924628
Oc1c(Br)cc(Cc2ccccc2)c(O)c1Br,3.349798222842387
Cc1c(O)c(Br)cc(Br)c1O,2.601953714782069
Cc1c(Cl)c(O)cc(O)c1Cl,3.285622560789369
Cc1c(Cl)c(O)c(Cl)c(O)c1Cl,3.2600217514935745
CC1OC(CC(=O)O)CC2=C1C(=O)c1c(O)c3c(c(O)c1C2=O)C1CC(O)C3(O)C(C)O1,3.8236571662141863
O=C(O)c1ccc2nc3ccccn3c(=O)c2c1,2.477515559820923
O=c1c2cc(-c3nn[nH]n3)ccc2nc2ccccn12,2.518921721978056
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,4.943794906184835
NC(=O)CNC(=O)CN1CCCC1=O,2.998281139808302
O=C1C=CC2=C3CCC(=O)NCC4C=CC(C4)NCC(=O)CNCC=CCCC3OC2=C1,3.8465297158081593
CN(C)C(=O)Oc1cccc2c1[N+](C)(C)CCC2,6.016570262646832
CCN(C)C(C)C=C(c1cccs1)c1cccs1,4.212748330048956
CC(C=C(c1cccs1)c1cccs1)c1ccccn1,4.297319794077939
CC(C)(C)N(CCCl)CCCl,4.041693077933415
CC(CC(N)=O)N(C)C,2.683217198679676
CNC(=O)CCC[N+](C)(C)C,4.901057626638061
CC1CCCCN1CCCOC(=O)c1cccnc1,3.4188860347093013
CCC1(c2ccc(N)cc2)C(=O)NC(=O)N(C)C1=O,3.4393842242809143
CCCC/C=N/CCOC(=O)c1cccc(OC)c1OC,3.641330535473372
CC[N+]1(CCCCCC[N+]2(CC)CCOCC2)CCOCC1,3.7194887316311
C[N+]1(CCCCCC[N+]2(C)CCOCC2)CCOCC1,3.423640232100652
C[N+]1(CCCCC[N+]2(C)CCOCC2)CCOCC1,3.209950431095877
C[N+]1(CCCC[N+]2(C)CCOCC2)CCOCC1,4.111272597779186
C[N+]1(CCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1,4.493354107001638
C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1,5.568931195325622
C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1,4.613499587703444
C[N+]1(CCCCCCC[N+]2(C)CCOCC2)CCOCC1,4.2737057051623975
Cc1ccc([N+](C)(C)C)cc1O,4.919715984242505
Cc1cc(Cl)ccc1OCC(=O)OCCN(C)C,3.0027961996548798
CN(C)CCOC(=O)COc1ccc(Cl)cc1Cl,2.995801712856569
CC(=O)Oc1c(Br)c(C)c(Br)c(OC(C)=O)c1Br,2.6940208724696406
CC(C(=O)OCCC1CCCCN1)c1ccc(-c2ccccc2)cc1,3.926166171685871
CCCCCC1(C)OC(=O)NC1=O,2.7054020496004663
CCCCCC1(c2ccccc2)OC(=O)NC1=O,3.438971069928432
CCCCC1(C)OC(=O)NC1=O,2.400984700449021
CC(C)(C)C1(C)OC(=O)NC1=O,2.3584323497635578
CCCCC1(c2ccccc2)OC(=O)NC1=O,3.307155463671172
CCCCCC1(CCCCC)OC(=O)NC1=O,3.5375150724631306
CCCCC1(CCCC)OC(=O)NC1=O,3.4538827598417696
CCC1(CC)OC(=O)NC1=O,2.5943068986159803
CC(C)CC1(CC(C)C)OC(=O)NC1=O,3.249762777185845
CC(C)C1(C(C)C)OC(=O)NC1=O,2.338275988342648
CCC1(c2ccccc2)OC(=O)NC1=O,2.835083614631581
CCCCCCCC1(C)OC(=O)NC1=O,3.167576020998496
CCCCCCC1(C)OC(=O)NC1=O,2.947215811956787
CC(C)CC1(c2ccccc2)OC(=O)NC1=O,3.2064853017898085
CCCC(C)CCC1(C)OC(=O)NC1=O,3.1386123250631783
CC(C)(C)CC1(C)OC(=O)NC1=O,2.313452404617616
CCCCCCCCCC1(C)OC(=O)NC1=O,3.453194186763094
CCCCCCCCC1(C)OC(=O)NC1=O,3.259697065315429
CC1(c2ccccc2)OC(=O)NC1=O,2.5217882422810147
CCCC1(c2ccccc2)OC(=O)NC1=O,3.029165932344408
C[N+](C)(C)c1cccc(OC(=O)c2ccccc2[N+](=O)[O-])c1,4.78006083702801
COc1cc2c(cc1O)CCN(C)C2CCc1ccc(Cl)cc1,3.8219626565950726
CC(=O)Nc1c[n+](CCC[N+](C)(C)C)cc2ccccc12,4.379316095427519
COc1cc2cc[n+](CCC[N+](C)(C)C)cc2cc1OC,3.684855830049144
C[N+]1(CCCC[n+]2ccc3ccccc3c2)CCCC1,4.089616127632414
C[N+]1(CCC[n+]2ccc3ccccc3c2)CCCC1,3.864838119621025
Cc1c2ccccc2cc[n+]1CCC[N+](C)(C)C,3.6099179643269728
Cc1cc2ccccc2c[n+]1CCC[N+](C)(C)C,3.663793345109827
c1cc[n+](CCC[n+]2ccc3ccccc3c2)cc1,3.6426640662294254
CC1c2ccccc2CC[N+]1(C)CCC[N+](C)(C)C,3.6196911344619433
CC[N+]1(CCC[N+](C)(C)C)CCc2ccccc2C1,3.474549011765357
C[N+]1(CCC[N+]2(C)CCc3ccccc3C2)CCCC1,3.667614388298951
C[N+](C)(C)CCC[N+]1(C)CCc2ccccc2C1,3.395176067959506
C[N+](C)(C)CCCN1CCc2ccccc2C1,3.849547834734482
CC[N+](CC)(CC)CCC[n+]1ccc2ccccc2c1,3.8911964508446415
C[N+](C)(C)CCCCC[n+]1ccc2ccccc2c1,4.2661795997371845
COc1cc2c(cc1O)C(CCc1ccc(Cl)cc1)N(C)CC2,3.8219626565950726
CN(C)CCC=C1c2cc(Cl)ccc2Sc2ccc(Br)cc21,3.727106921276048
OCCN1CCN(CCC=C2c3cc(Cl)ccc3Sc3ccc(Br)cc32)CC1,3.741605252428348
CC(=O)O[Hg]c1ccc([Hg]O)s1,4.492417348685827
CCCCOC1CC1[N+](C)(C)C,4.391167072393052
C[N+](C)(C)c1cccc(OC(=O)c2ccc(Cl)cc2)c1,4.317421560777831
C[N+](C)(C)c1cccc(OC(=O)c2cccc(Cl)c2)c1,4.422156911297844
CC[N+](C)(CC)c1cccc(C(=O)Oc2ccccc2)c1,4.499655013276448
C[N+](C)(C)c1ccccc1OC(=O)c1ccccc1,4.329609719998335
C[N+](C)(C)c1ccc(OC(=O)c2ccccc2)cc1,4.525129530892342
C[N+](C)(C)Cc1ccccc1OC(=O)c1ccccc1,4.653778336347496
C[N+](C)(C)c1cccc(OC(=O)c2ccccc2)c1,4.329609719998335
C[N+](C)(Cc1ccccc1)c1cccc(O)c1,4.455444458020978
CC(=O)Oc1c(C)cc(C)cc1[N+](C)(C)C,4.828441151671036
C[N+](C)(C)c1cccc(OC(=O)c2ccc(N)cc2)c1,4.95639256594488
C[N+](C)(C)CCCCN1CC2CCCC(C2)C1,4.056953829155283
C[N+](C)(C)CCN1CC2CCCC(C2)C1,4.325049511354122
C[N+](C)(C)CCCN1CC2CCCC(C2)C1,3.937980563739269
C[N+]1(CCC[n+]2cccc3c4ccccc4ccc32)CCCC1,4.486363877204097
CCC1C2CCC(C2)CN1C,3.445091634372752
CC1N(C)C2CCC(C2)C1(C)C,3.704971617350525
CC1NC(C)(C)C2CCC1C2,3.708333069147333
CC1NC2CCC(C2)C1(C)C,3.708333069147333
OCC(CO)(CO)COc1ccccc1,2.5864747785713966
Cc1cccc(OCC(CO)(CO)CO)c1,2.9074727842216723
Cc1ccccc1OCC(CO)(CO)CO,2.863269121729619
Cc1ccc(OCC(CO)(CO)CO)cc1,2.6825329576281747
C[N+](C)(CCO)CC(=O)CCc1ccc(C(=O)C[N+](C)(C)CCO)cc1,6.6098338394876
C[N+](C)(C)c1cccc(OC(=O)Cc2ccccc2)c1,5.033989578059102
CN(CC[N+](C)(C)C)CC[N+](C)(C)C,3.495382073859897
CC[N+](CC)(CC)CCOC(C)C[N+](CC)(CC)CC,4.123716189669499
CC(C[N+](C)(C)C)OCC[N+](C)(C)C,3.552237021733508
CNC(=O)Oc1cc([N+](C)(C)C)ccc1C,6.804812899081721
CCCCCC(C)c1cc(O)c2c3c(c(=O)oc2c1)CCN(C)C3,3.769588302267756
CC1CCN(C(C)CCOC(=O)c2ccccc2)CC1,4.184678814963136
CC1CCCCN1CCCCOC(=O)c1ccccc1,4.128326674867492
CC1CCCCN1CCCCCCOC(=O)c1ccccc1,4.034923385688164
CC1CCCCN1CCCCCOC(=O)c1ccccc1,4.218666325374629
CC=CCCC1CCCCN1CCCOC(=O)c1ccccc1,4.243667663752798
CCCCCOc1ccc(C(=O)OCCCN2CCCCC2C)cc1,4.160742317444435
CCCCCC1CCCCN1CCCOC(=O)c1ccccc1,4.211814997619987
CC1CCCCN1CCCOC(=O)c1ccc(OCCc2ccccc2)cc1,4.166539408123492
CC1CCCCN1CCCOC(=O)c1ccc(-c2ccccc2)cc1,3.984158118663558
CCCOc1ccc(C(=O)OCCCN2CCCCC2C)cc1,4.328304835824738
O=C(O)c1ccc(NS(=O)(=O)Cc2ccccc2)cc1,2.350438875064065
CCOC(C)C[N+](C)(C)C,3.6879864980117976
C[N+](C)(C)c1cc(O)cc([N+](C)(C)C)c1,4.349754784416112
C[N+](C)(C)c1ccc(O)cc1,4.75109939414876
C[N+]1(CCC[n+]2cc3ccccc3c3ccccc32)CCCC1,4.673450520561241
C[N+](C)(C)CC[N+]1(C)CC2CCCC(C2)C1,4.2087637326616365
C[N+](C)(C)CCC[N+]1(C)CC2CCCC(C2)C1,4.000786446246643
C[N+]1(CCC[N+]2(C)CC3CCCC(C3)C2)CCOCC1,4.0038173735630975
C[N+]1(CCCC[N+]2(C)CC3CCCC(C3)C2)CCCC1,4.1926603604888735
C[N+]1(CC[N+]2(C)CC3CCCC(C3)C2)CCCC1,4.36077580854355
C[N+]1(CCC[N+]2(C)CC3CCCC(C3)C2)CCCC1,4.195204289939105
C[N+](C)(C)CCCC[N+]1(C)CC2CCCC(C2)C1,4.1045929406256905
CC(=O)c1ccc2c(c1)C(=CCCN(C)C)c1ccccc1S2,3.9535194240957394
CC(=O)C1(c2cccc(O)c2)CCN(C)CC1,3.350901875820227
CCOC(C(=N)N)c1ccccc1,3.9722393895130494
CCN(CC)c1cccc(OC(=O)NC)c1,4.647946014033462
CC[N+](C)(C)CC(C)OCC[N+](CC)(CC)CC,3.8029671838674943
C[N+](C)(C)CCCCCC[n+]1ccc2ccccc2c1,4.393871810036693
C[N+]1(CCC[n+]2ccc3ccccc3c2)CCOCC1,3.5659626287121404
CN(C)CCC[n+]1ccc2ccccc2c1,3.4354572798532086
C[N+](C)(C)CCC[n+]1cc(Br)c2ccccc2c1,4.168091817912525
C[N+](C)(CCO)CC(=O)c1ccc(C(=O)C[N+](C)(C)CCO)cc1,5.575249442613305
CC1C2CCC(C2)C(C)(C)N1C,3.776327525886193
CC1C2CCC(C2)CN1C,3.106343754697523
CC(=O)NC(CC(C)[N+](C)(C)C)(c1ccccc1)c1ccccc1,4.224493434622314
Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2ccncc2)c[nH]1,3.67963280186503
Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2ccccn2)c[nH]1,4.574418272943543
Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2cccnc2)c[nH]1,4.50356290739699
O=c1nc(NCCSCc2ncccc2Br)[nH]cc1Cc1ccccn1,3.9034386899858022
Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2nccs2)c[nH]1,4.655006183978443
O=c1nc(NCCSCc2ncccc2Br)[nH]cc1Cc1cccnc1,4.056048853191961
CCOC(=O)CNC(=N)C(O)c1ccc(Cl)c(Cl)c1,3.53028651995143
O=C(CN1CCNCC1)NC1CCCCC1,2.9089235053297715
CC(C)=CCCC(C)=CCCC(=CCCC(C)=CCO)CO,3.567338216769818
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12,5.654014084687303
CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,3.242780612708452
NC(COc1ccc2c(c1)OCO2)COc1ccc2c(c1)OCO2,3.830056815829452
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,4.126282233201773
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,4.433446592168653
Clc1c(Cl)c(Cl)c(OC2CCCCC2)c(Cl)c1Cl,3.037032864741879
Clc1ccc2nsnc2c1NC1=NCCN1,3.723110041920912
CC1(c2ccc(Cl)cc2Cl)NC(=O)NC1=O,3.163034001145886
CN1C2CCC(OC(=O)C(O)(c3ccccc3)c3ccccc3)C1CC2,4.192933480381345
CN1C2CCC(OC(=O)C(O)(c3ccccc3)C3CCCCC3)C1CC2,3.902753759385505
CN1C2CCC(OC(=O)C(O)(c3ccccc3)C3CCC3)C1CC2,3.769588302267755
C=C(C)C(O)(C(=O)OC1CCC2CCC1N2C)c1ccccc1,3.799909584821464
C#CC(C)=CC(O)(C(=O)OC1CCC2CCC1N2C)c1ccccc1,4.13281661281925
CN1C2CCC(OC(=O)C(O)(c3ccccc3)c3ccc(Cl)c(Cl)c3)C1CC2,4.067294086315976
CN1C2CCC(OC(=O)C(O)(c3cccs3)C3CCCCC3)C1CC2,3.8123438667502967
CC#CC(O)(C(=O)OC1CCC2CCC1N2C)C1CCCC1,3.609833365498679
CN1C2CCC(OC(=O)C(O)(c3ccccc3)c3cccs3)C1CC2,4.101700681335691
CN1C2CCC(OC(=O)C(O)(c3ccccc3)C3CCCC3)C1CC2,3.77764348556622
O=C(OC1CCC2CCC1N2)C(O)(c1ccccc1)c1ccccc1,4.185746853159498
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,4.8398408553583945
O=C(Nc1ccncc1)c1cccnc1,3.6003476713382394
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,1.8230901385452516
CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,3.5364533834900493
CCCCCCOC(=O)C=C(CC(=O)OCCCCCC)C(=O)OCCCCCC,2.382041476488087
COC(=O)c1cccc(C)c1NC(=O)NCCCl,4.052302682719274
OCC1CC2C3CCC(C3)C2C1,2.9655257194989386
CCCN(CCC)CCc1cccc(O)c1,3.867946499278924
CCOc1ccc(NC(=O)c2ccccc2O)cc1,1.8083612276790368
CN1C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,0.9077737788715644
C[N+]1(C)C2CCC1CC(OC(=O)C(=O)c1ccccc1)C2,4.283854300258303
CN1C2CCC1CC(OC(=O)C(N)c1ccccc1)C2,4.049161041522106
O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,2.8628615491435725
CC(=O)Nc1ccc(-c2ccc(/C=N/N3C(=O)NC(O)C3=O)o2)cc1,2.706405790983263
NC1CC(c2ccccc2)(c2ccccc2)C1,3.0656244457522277
CNC1CC(c2ccccc2)(c2ccccc2)C1,3.2681719472888955
CN(C)C1CC(c2ccccc2)(c2ccccc2)C1,3.3832852889408493
C#CC(O)C(N)C(=O)O,2.6058267212571726
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,1.9921281763369891
COC(=O)C1OC(Oc2[nH]c(=O)ncc2F)C(O)C(O)C1O,1.8064906548202664
CC(C)(S)C(=O)NC(CS)C(=O)O,2.33239482818669
C=CCOc1ccc(OCC(O)CNC(C)(C)C)c2c1NC(=O)CC2,3.9400717529134903
COc1ccc(CCNCC(O)COc2ccc(O)c3c2CCC(=O)N3)cc1OC,4.017527902748613
CNC(=N)NC(=O)Nc1c(C)cccc1C,3.530053824868494
C1=Cc2cccc(OCC3CNCCO3)c2C1,3.692068386612333
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)CC(=O)NC(C(=O)NC(OC1OC(C)C(N)C(O)C1O)C(O)c1nc(-c2nc(C(=O)NCCCC(N)CC(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,5.008071132450694
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)CC(=O)NC(C(=O)NC(OC1OC(C)C(N)C(O)C1O)C(O)c1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,4.728005665776757
CSC(=N)Nc1cccc2ccccc12,3.586886562562442
C1=Cc2c(cccc2OCC2CNCCO2)C1,3.7207135680618624
CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C,3.8549170659992895
CC(CN(C)C)Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,4.182679821375727
CCCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,2.2484563648734093
CCCCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,2.481616184205905
O=C(NCCO[N+](=O)[O-])c1cccnc1,2.5764585889530194
Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1,4.0664989013671775
O=c1[nH]oc2c1CCNC2,3.2434783241302614
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O,3.561265737514926
C#CC1(N2CC(OC(=O)Nc3cccc4ccccc34)C2)CCCCC1,3.650040880692919
CN1CCC2CC(Cc3ccc(O)cc32)C1,3.780781208019364
Cc1nc2cccc3c2n1CCC3=O,3.373761766676607
O=C1CCn2c(Cc3ccccc3)nc3cccc1c32,3.476810105713579
Cc1nc2cccc3c2n1CCC3O,2.956625507274796
Cc1nc2cccc3c2n1CCC3=NO,3.5733121004026294
CCOC(CNCc1cc(C)c2[nH]c3ccccc3c2c1C)OCC,3.231045028330972
NC(=O)CNC(=O)N(CCCl)N=O,3.969076695374688
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4.716830905971065
CCN1CCCC1CNC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,4.08361010516231
CCN1CCCC1CNC(=O)N1c2ccccc2Sc2ccccc21,4.043228382669888
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.220304261113587
Cc1ccc2c(c1)c1c3n2C(=O)CCC3NCC1,3.3595753154058743
O=C1CCC2NCCc3c2n1c1ccc(Cl)cc31,3.374788325249928
CC(O)CN1CCc2c3n(c4ccccc24)C(=O)CCC31,3.5788057148918675
C=CCN1C(=O)CCc2c(OCC(O)CNC(C)(C)C)cccc21,3.919658507817152
CN1CCSC1=NCNC(=O)c1ccccc1,3.310430382687024
CN1CCSC1=NC(=O)c1cccnc1,2.899347772614725
CC(=O)NCC(=O)N=C1SCCN1C,2.7223394869528925
CN1CCSC1=NC(=O)CCC(=O)O,2.227770245398536
COc1cccc(=O)c(O)c1,3.042390015899856
CNCC1CCCC(c2ccccc2)(c2ccccc2)C1,3.747298363743058
CN(C)CC1CC(c2ccccc2)(c2ccccc2)CCC1=O,4.186726137925402
CN(C)CC1CCCC(c2ccccc2)(c2ccccc2)C1,4.10581219763465
CC(=O)OC1CCC(c2ccccc2)(c2ccccc2)CC1CN(C)C,3.8927004599429527
NCC1=CCC(c2ccccc2)(c2ccccc2)CC1,3.721619384654341
CC1OC(OC2CC(O)(C(=O)O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC(N)C1O,3.712204237234961
CCN(CC)CCCC(C)NS(=O)(=O)c1cc(Cl)c(N)cc1OC,4.0333525161579615
CCN(CC)CCCN(C)S(=O)(=O)c1cc(Cl)c(N)cc1OC,3.907782669502837
COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6COC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,4.544579852611421
Cc1cccc(NC2=NCCO2)c1,3.622803441999894
c1ccc(CNC2=NCCO2)cc1,3.990780227294488
NC1CC(O)C(CO)OC1OC1C(N)CC(N)C(OC2OC(CO)C(O)C(N)C2O)C1O,3.318530785053761
Cc1nc[nH]c1CSCCNC(=N)NCCCc1cnc[nH]1,4.524847601217591
CC(C(=O)O)c1ccc2c(c1)N(C)c1ccc(O)cc1S2,2.960581755006687
CC(C)(C)OC(=O)C(C)(N)c1cccc(Cl)c1,3.629655901311849
Cc1ccc(CC(C)(C)OC(=O)C(C)N)cc1,3.468581771371086
COc1ccc(CC(C)(C)OC(=O)C(C)N)cc1,3.6220861688593136
CCNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,4.145538235712233
CNC(=O)Nc1c(OCCN(C)C)c(OC)c2occc2c1OC,3.5281141848378983
CCN(CC)CCOc1c(NC(=O)NC)c(OC)c2ccoc2c1OC,3.693572478183301
CNC(=O)Nc1c(OCCN2CCCCCC2)c(OC)c2occc2c1OC,4.101334573220179
CNC(=O)Nc1c(OCCN2CCCCCCC2)c(OC)c2occc2c1OC,4.461857467786823
CNC(=O)Nc1c(OCCCN2CCCCC2)c(OC)c2occc2c1OC,3.964307337004141
CNC(=O)Nc1c(OCCN2CCN(C)CC2)c(OC)c2occc2c1OC,3.4324229708759546
COc1c(NC(=O)N(C)C)c(OCCN2CCCCC2)c(OC)c2occc12,4.194756258382415
CNCCOc1c(NC(=O)NC)c(OC)c2ccoc2c1OC,3.683596719470655
CNC(=O)Nc1c(OCCNC2CCCCC2)c(OC)c2occc2c1OC,4.614972661765605
COc1c(NC(C)=O)c(OCCN2CCCCCC2)c(OC)c2occc12,4.057196822558431
COc1c(NC(C)=O)c(OCCN2CCCCCCC2)c(OC)c2occc12,4.269379499914546
CNC(=O)Nc1c(OCCNC(C)C)c(OC)c2occc2c1OC,3.855609384808293
COc1c(N)c(OCCC2CCCCN2)c(OC)c2occc12,4.183458302187304
CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,3.877879069835817
CNC(=O)Nc1c(OC(C)CN2CCCCC2)c(OC)c2occc2c1OC,4.230968431036859
COc1c(NC(C)=O)c(OCCN2CCCCC2)c(OC)c2occc12,3.8432160022449615
COc1c(NC(C)=O)c(OCCN2CCN(C)CC2)c(OC)c2occc12,3.275819078507855
COc1c(NC(C)=O)c(OCCN(C)C)c(OC)c2occc12,3.3684634079311917
CNC1C(O)COC(OC2C(N)CC(N)C(OC3OC(C(C)N)CCC3N)C2O)C1O,3.860385346437084
CNC1C(O)COC(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)C1O,3.303313977929787
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(O)C(NC)C3O)C2O)O1,3.791059680428396
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,3.656877113195262
CN1CCCC1CNC(=O)c1cc(S(=O)(=O)N(C)C)cc2c1OCCO2,3.2393391197782826
CC[N+](C)(C)CCNC(C)=O,2.6969376439821366
C[N+](C)(C)Cc1ccc(CO)o1,3.3559799381684363
C[N+](C)(C)Cc1ccc(CCl)o1,1.7122401786517605
COc1ccc(C[N+](C)(C)C)o1,5.814400694221856
CC(=O)N(O)CCCP(=O)(O)O,1.595776108263756
O=CN(O)CCCP(=O)(O)O,1.5637183399656776
O=CN(O)CC=CP(=O)(O)O,1.5589100748091589
CC1CCCC(C)N1CCCOC(=O)c1ccccc1O,3.920408089526048
CC1CCCC(C)N1CCCOC(=O)c1ccccc1S,3.834574696544432
N=C(N)Nc1nn[nH]n1,2.8489106302861646
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,3.5069763735724884
CCN(CC)CCCN1c2ccccc2N(C)C(=O)c2ccc(C)nc21,4.359616223185219
CCC(=CN1CCCC1)CC,3.437266296860796
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,4.343012032921796
CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,5.520025808560518
CCOC(=O)C=CS(=O)(=O)c1ccc(Cl)cc1,4.183625676952938
CCCCOc1ccc(CC(=O)OCCCN2CCCCC2C)cc1,4.078555561257085
ClC1CCCC2(C1)OCC(C1CCCCN1)O2,3.5395394337099697
ClC1CCC2(CC1)OCC(C1CCCCN1)O2,3.2385094380459885
COc1ccccc1C(=O)OCCCN1CCCCC1C,4.102748297858731
CCSC(CC)(CC)C(N)=O,3.202381798564809
COC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,3.939792334091252
CC1CCCCN1CCCOC(=O)Cc1ccc(O)cc1,3.5952444141453475
COc1ccc(CC(=O)OCCCN2C(C)CCCC2C)cc1,3.936194370813423
COc1ccc(CC(=O)OCCCN2CCCCC2C)cc1,3.861645338492479
CC1CCCC(C)N1CCCOC(=O)Cc1ccccc1,4.014369007273199
CN(C)C(=O)Oc1ccc2ccccc2c1C[N+](C)(C)Cc1ccccc1,4.646667861818719
CN(C)C(=O)Oc1ccc(C(C)(C)C)cc1C[N+](C)(C)C,5.426113308526771
CCC(CC)c1cc(Cl)c(OCCOCC[N+](C)(C)Cc2ccc(Cl)cc2)c(C(CC)CC)c1,4.53112281992872
Cc1cc(OCCOCC[N+](C)(C)Cc2ccc(Cl)cc2)cc(C)c1Cl,4.599190704635693
CCC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccc(Cl)cc2)c(Cl)c1,4.070034901792888
