curated_smiles,mouse_oral_LD50
CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)c(C)c1,2.0802427628001627
C=CCc1cc(Cc2ccc(Cl)cc2)ccc1OC(C)(CC)C(=O)OCC,1.5876200566598646
CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)c(Cl)c1,2.104144411568822
CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2Cl)cc1,2.104144411568822
CCOC(=O)COc1ccccc1Cc1ccc(Cl)cc1,2.006855235275984
COC(=O)CCOc1ccc(Cc2ccc(Cl)cc2)cc1,2.006855235275984
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,1.678733821596293
CCOC(=O)C(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1,2.105578304052037
CC(C)COC(=O)C(C)Oc1ccc(Cc2ccc(Cl)cc2)cc1,2.0777487093491964
CC(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)O,2.233064827164508
CCOC(=O)C(C)Oc1ccccc1Cc1ccc(Cl)cc1,2.026397058004412
CCCCCCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1,2.554550938088263
CCCCCCCCCCCCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1,2.6461222749613884
O=C(O)CCC(=O)Nc1nc(-c2ccccc2)cs1,2.4414076050724045
O=C(O)CCC(=O)Nc1nc(-c2ccc(Cl)cc2)cs1,2.492427907814601
O=C(Nc1nc(-c2ccccc2)cs1)Oc1ccccc1,2.4718063970508224
O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)OCC(Cl)(Cl)Cl,2.5866851786680414
O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)Oc1ccccc1,2.5195602494039955
CC(Nc1ccc(C(C)C(=O)O)cc1)C(=O)O,1.8700653953591
C=C(C)CNc1ccc(C(C)C(=O)O)cc1Cl,2.2400172520372155
COc1ccccc1OC(c1ccccc1)C1CN(C(C)C)CCO1,2.931268397636978
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,2.6799193129479137
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.950452274929804
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,2.707142414982054
CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCCOc1ccccc1,2.165294788034227
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,2.5572992061787603
CCS(=O)(=O)c1cc(C(=O)NCC2CCCN2C)c(OC)cc1N,2.452476630003461
C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,2.232798075246221
CCCS(=O)(=O)c1cc(C(=O)NCC2CCCN2CC)c(OC)cc1N,2.8279063666197293
COc1cc(N)c(S(C)(=O)=O)cc1C(=O)NCC1CCCN1C,2.5350461555819925
CCN1CCCC1CNC(=O)c1cc(S(C)(=O)=O)c(N)cc1OC,2.754910719207885
Nc1nc(N)n2nccc2n1,2.0796008612654355
CNc1nc(NC)n2nc(C)cc2n1,2.806690874153211
CCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCCn1cnc2c1c(=O)n(C)c(=O)n2C,2.243042184804521
COc1ccc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)cc1,1.9636282287101203
COc1ccc(C(C)c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)cc1,1.9818976913291724
C[N+]12CCCCC1CCC(=C(c1cccs1)c1cccs1)C2,2.7572988121162387
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,1.7478501754449354
O=P(O)(O)CCOP(=O)(O)O,2.434562789458777
CSC(=NCc1ccccc1)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.0997853470814887
CSC(=NCc1ccccc1Cl)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.137708492852578
CSC(=NCCN(C)C)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.077354579447076
COC(CN=C(NS(=O)(=O)c1ccc(NC(C)=O)cc1)SC)OC,3.097456301270608
C#CCNC(=NS(=O)(=O)c1ccc(C)cc1)NCc1ccccc1,3.056188055196388
C#CCNC(=NS(=O)(=O)c1ccc(C)cc1)NC1CCCCC1,3.045918583932488
C#CCNC(=NS(=O)(=O)c1ccc(Cl)cc1)NC1CCCCC1,3.071728627653497
C#CCNC(=NS(=O)(=O)c1ccc(NC(C)=O)cc1)NCc1ccccc1,3.107731036507929
C#CCNC(=NS(=O)(=O)c1ccc(NC(C)=O)cc1)NCc1ccccc1Cl,3.144995326095675
COC(CNC(=NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1)OC,3.1291870051671387
COC(CN=C(NCc1ccccc1)NS(=O)(=O)c1ccc(C)cc1)OC,3.1156027464417284
COC(CN=C(NCc1ccccc1)NS(=O)(=O)c1ccc(NC(C)=O)cc1)OC,3.160886517178384
COC(CNC(=NCCN(C)C)NS(=O)(=O)c1ccc(NC(C)=O)cc1)OC,3.14146649681304
Cc1ccc(S(=O)(=O)Nc2ncc(C)n2C2CCCCC2)cc1,3.045918583932488
Cc1ccc(S(=O)(=O)Nc2ncc(C)n2Cc2ccccc2)cc1,3.0561880551963885
Cc1cnc(NS(=O)(=O)c2ccc(Cl)cc2)n1C1CCCCC1,3.071728627653497
CC(=O)Nc1ccc(S(=O)(=O)Nc2ncc(C)n2Cc2ccccc2)cc1,3.107731036507929
CC(=O)Nc1ccc(S(=O)(=O)Nc2ncc(C)n2Cc2ccccc2Cl)cc1,3.144995326095675
CC(=O)Nc1ccc(S(=O)(=O)Nc2ncc(C)n2CCN(C)C)cc1,3.085717406813528
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(C)cc1,2.9843172410339003
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(Cl)cc1,3.013929316812412
C#CCn1c(C)cnc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.044520161823762
C=C=Cn1c(C)cnc1NS(=O)(=O)c1ccc(C)cc1,2.9843172410339003
C=C=Cn1c(C)cnc1NS(=O)(=O)c1ccc(Cl)cc1,3.013929316812412
CCCCn1ccnc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.04975667895689
Cc1ccc(S(=O)(=O)Nc2nccn2Cc2ccccc2)cc1,3.037969358647693
O=S(=O)(Nc1nccn1C1CCCCC1)c1ccc(Cl)cc1,3.054163463730115
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccn2Cc2ccccc2)cc1,3.0915895865049223
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccn2CCN(C)C)cc1,3.0687200493681277
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccn2Cc2ccccc2Cl)cc1,3.1302039969298674
C=C=Cn1c(C)cnc1NS(=O)(=O)c1ccc(N)cc1,2.985797584115479
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)n1Cc1ccccc1,3.057442941420641
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)n1Cc1ccccc1Cl,3.09906916056852
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)n1CCN(C)C,3.032648303688179
Nc1ccc(S(=O)(=O)Nc2nccn2Cc2ccccc2)cc1,3.039277926342245
CN(C)CCn1ccnc1NS(=O)(=O)c1ccc(N)cc1,3.013392036253397
CCCCn1ccnc1NS(=O)(=O)c1ccc(N)cc1,2.991787046242373
Nc1ccc(S(=O)(=O)Nc2nccn2Cc2ccccc2Cl)cc1,3.0825962974074024
O=C(NNS(=O)(=O)c1ccccc1)C(=O)Nc1ccccc1C(=O)O,2.4204472733774827
Cc1ccc(S(=O)(=O)NNC(=O)C(=O)Nc2ccccc2C(=O)O)cc1,2.097633330528903
Clc1ccc(C(Cn2ccnc2)OCOc2ccccc2)c(Cl)c1,2.083077194710377
Clc1ccc(C(Cn2ccnc2)OCOc2ccccc2Cl)c(Cl)c1,2.1224223239319726
Clc1ccc(OCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.1602108848213724
Cc1ccc(OCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,1.9534041328152332
COc1ccc(OCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.179717470212672
CSc1ccc(OCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.289862768563365
Clc1ccc(C(Cn2ccnc2)OCOc2ccc(-c3ccccc3)cc2)c(Cl)c1,2.098734678369507
CSCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.5236657048922995
Clc1ccc(C(Cn2ccnc2)OCSc2ccccc2)c(Cl)c1,2.101875327638665
Clc1ccc(C(Cn2ccnc2)OCSc2ccc(Br)cc2)c(Cl)c1,1.5641526543977555
Clc1ccc(C(Cn2ccnc2)OCSc2ccc(Cl)c(Cl)c2)c(Cl)c1,1.776412526752514
Cc1cc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)ccc1Br,2.197036917230081
OCCOC(Cn1ccnc1)c1ccc(C2CCCCC2)cc1,2.4975225944893675
OCCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.364872682696566
Clc1ccc(SCCSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.170116926434822
Clc1ccc(C(Cn2ccnc2)OCSC2CCCCC2)c(Cl)c1,2.108745378586715
COc1ccccc1OCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.464357049688484
CC(C(OCSc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,1.6312245370338805
Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)nc1,2.186417394888228
Clc1ccc(C(Cn2ccnc2)OCCOc2ccccc2)c(Cl)c1,2.6735634362211904
Clc1ccc(OCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.070529700414248
Clc1ccc(SCCSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)nc1,2.347173836413207
Clc1ccc(SCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.011768068947748
Clc1ccc(C(Cn2ccnc2)SCCCOc2ccccc2)c(Cl)c1,2.3089547829800963
Clc1ccc(OCCCSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.6452365245273346
Clc1ccc(SCCCSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.1836294709367547
Clc1ccc(OCCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.0411656082333165
Clc1ccc(SCCCCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.181689271702614
O=C(O)CC1CC(c2ccccc2)c2ccccc21,2.1978196447257656
O=C(O)Cc1ccc2c3c(cccc13)C(c1ccccc1)C2,2.85785393983086
CC(C(=O)O)c1ccc2c3c(cccc13)C(c1ccccc1)C2,2.276423026149029
O=C(O)Cc1ccc2c(c1)C(=O)CC2,2.0750859632076653
CC1CC(=O)c2cc(-c3ccccc3)ccc21,2.1427940819623013
O=C(O)Cc1ccc(C2CC(=O)c3ccccc32)cc1,2.2212446603471374
O=C(O)Cc1ccc2c(c1)=C(O)C(=Cc1ccccc1)C=2,2.240404147225157
CC1CCc2cc(-c3ccccc3)ccc21,2.114577627000166
O=C(O)Cc1ccc2c(c1)CCC2C1CCCCC1,2.3330457107866445
O=C(O)Cc1ccc2c(c1)C(=O)CC2C1CCCCC1,2.3559365657421942
CCC(CC)(C(N)=O)c1ccccn1,2.4709800990927246
C=CCC(CC=C)(C(N)=O)c1ccccn1,2.4899263528935083
CCCC(CCC)(C(N)=O)c1ccccn1,2.5301326814039005
CC(C)C(C(N)=O)(c1ccccn1)C(C)C,2.5301326814039005
CC(C)CC(CC(C)C)(C(N)=O)c1ccccn1,2.5821857806697146
CC(C)(C)CC(CC(C)(C)C)(C(N)=O)c1ccccn1,2.140545751486337
C=CCC(CCC)(C(N)=O)c1ccccn1,2.5261403790662835
C=CCC(Cc1ccccc1)(C(N)=O)c1ccccn1,2.124412922103229
C=CCC(CCN(C)C)(C(N)=O)c1ccccn1,2.5803845115158373
CN(C)CCC(CCN(C)C)(C(N)=O)c1ccccn1,2.631755874295669
C=CCC1(c2ccccn2)CC(C)OC1=O,2.5240824099593
CCCC1(c2ccccn2)CC(C)OC1=O,2.528093588006807
CC1CC(c2ccccn2)(C(C)C)C(=O)O1,2.528093588006807
CC(C(=O)O)c1cccc2c(-c3ccccc3)noc12,2.2228529793939678
NCCc1ccc(N2CCCCC2)c(Cl)c1,2.474875221129041
NCC(C(=O)O)c1ccc(N2CCCCC2)cc1,2.190902210379849
CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,4.510696897351198
COc1ccccc1CC(C)N(C)C,2.647720129111371
CN1CC=C2C(=C(c3ccccc3)c3ccccc32)C1,2.9745569075859604
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.8308888408177937
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCBr)cc1,2.9688442433144804
O=C(O)Cc1ccc2c(c1)=C(O)C(=Cc1ccc(Cl)cc1)C=2,2.2910801129635265
COCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2.746422275180434
CSCOC(Cn1ccnc1)c1ccc(Cc2ccc(Cl)cc2)cc1,2.5848451058591446
CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)CC)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)O1,2.719726566033257
CCCCN=C(NCC(OC)OC)NS(=O)(=O)c1ccc(NC(C)=O)cc1,3.125482350079969
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CC=C(c2ccc(Cl)cc2)CC1,2.7058149796571977
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCC(O)(c2ccc(Cl)cc2)CC1,3.3462027192529384
CCC(c1cccc(O)c1)C(CC)c1cccc(O)c1,1.9548404588992876
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,2.59797672465896
CCCCCCC(=O)Oc1ccccc1C(=O)O,2.1196968379557397
CCCC(=O)Oc1ccccc1C(=O)O,2.142416582603031
CCCOC(=O)Oc1ccccc1C(=O)O,2.189290850423255
CCCCCOC(=O)Oc1ccccc1C(=O)O,2.0039187122878293
CCCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,2.4805343909960063
CCCCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,2.023106984355032
CC(=NOCC(=O)N(CCN1CCOCC1)c1ccccc1)c1ccc(N)cc1,2.695143346667484
C(C=CN1CCCc2ccccc21)=CCC1=NCCc2ccccc21,2.8175111619949824
CC(=O)N1CC2C(Nc3ccccc31)C1CCN2CC1,3.0356122236038896
CC(=O)N1CC2C(C3CCN2CC3)N(C(C)=O)c2ccccc21,2.79713037354572
O=C(c1ccccc1)N1CC2C(Nc3ccccc31)C1CCN2CC1,3.031649491067029
CC1CSC(C)CS1,2.4229414099199835
CC(C)(C)N/C(=N/c1nccs1)Nc1ccccc1,2.438373027952533
Cc1c(Cl)cccc1N/C(=N/c1nccs1)NC(C)(C)C,2.509020968118037
CC(C)(C)N/C(=N/c1nccs1)Nc1cccc2ccccc12,2.511151794144094
CC(C)(C)N/C(=N/c1nccs1)Nc1cccc2c(O)cccc12,2.5320558898035745
CC(C)(C)N/C(=N/c1nccs1)Nc1ccc2ccccc2c1,2.511151794144094
CC(C)(C)N=C(Nc1nccs1)Nc1nccs1,2.4493395261749678
CC(C)(C)N/C(=N/c1nccs1)Nc1ccccn1,2.439933972668144
CC(C)(C)N/C(=N/c1nccs1)Nc1ccc(Cl)cn1,2.4911178601072708
CC(C)(C)N/C(=N/c1nccs1)Nc1cccnc1Cl,2.4911178601072708
CC(C)(C)N/C(=N/c1ccncc1)Nc1nccs1,2.9628127179484816
CC(C)CC(C)(C)N/C(=N/c1ccncc1)Nc1nccs1,2.5986017609731102
Cc1cc(/N=C(\Nc2nccs2)NC(C)(C)C)ccn1,3.0635705233211903
CCC(C)(C)N/C(=N/c1nccs1)Nc1ncccn1,2.4629906299692
CC(C)(C)N/C(=N/c1nccs1)Nc1cccc2cnccc12,2.5124722657246275
CC(C)(C)N/C(=N/c1nccs1)Nc1nccc2ccccc12,2.5124722657246275
CC(C)(C)N/C(=N/c1nccs1)Nc1ccc2ccccc2n1,2.5124722657246275
CC(C)(C)N/C(=N/c1nccs1)Nc1cnc2ccccc2c1,2.5124722657246275
Cc1nc2ccccc2cc1N/C(=N/c1nccs1)NC(C)(C)C,2.530798841713953
CC(C)(C)N/C(=N/c1nccs1)Nc1cccc2ncccc12,2.5124722657246275
Cc1ccc2cc(N/C(=N\c3nccs3)NC(C)(C)C)ccc2n1,2.530798841713953
CC(C)(C)N/C(=N/c1nccs1)Nc1cccc2cccnc12,2.5124722657246275
Cc1ccc2cccc(N/C(=N\c3nccs3)NC(C)(C)C)c2n1,2.530798841713953
COc1cc(N/C(=N\c2nccs2)NC(C)(C)C)c2ncccc2c1,2.550799288938839
CCCCCN(C(=N)Nc1cc(C)nc2ccccc12)c1nccs1,2.9463232839824194
CCC1CCCC(N/C(=N/c2nccs2)Nc2cc(C)nc3ccccc23)C1CC,2.624915023508565
Cc1cc(NC(=NC23CC4CC(CC(C4)C2)C3)Nc2nccs2)c2ccccc2n1,2.6207417700010174
Cc1cc(NC(=N)NC(C)(C)C)c2ccccc2n1,3.4088384041864903
Cc1cc(/N=C(\NCCO)NC(C)(C)C)c2ccccc2n1,2.699557352185733
Cc1cc(N/C(=N\c2nncs2)NC(C)(C)C)c2ccccc2n1,2.532060992337038
Cc1cc(/N=C(\Nc2ccccc2)NC(C)(C)C)c2ccccc2n1,3.9196676523027434
Cc1cc(NC(=N)NC2CCCCC2)c2ccccc2n1,2.450850851329404
Cc1cc(N=C(N=C2NCCS2)NC2CCCCC2)c2ccccc2n1,2.565283341223285
Cc1cc(/N=C(/Nc2ccccc2)NC2CCCCC2)c2ccccc2n1,3.077354579447076
CC(C)c1cc(N/C(=N\c2nccs2)NC(C)(C)C)c2ccccc2n1,2.5652833412232856
Cc1ccc2nccc(N/C(=N\c3nccs3)NC3CCCCC3)c2c1,2.5628945105565437
COC(=O)NNC(C)c1ccc(Oc2ccccc2)cc1,3.0766571283152704
COC(=O)NNC(C)c1ccc(S(=O)(=O)c2ccccc2)cc1,2.5242623725669486
CCC(O)(c1ccccc1)C(Cc1ccccc1)C[N+]1(C)CC[N+](C)(C)CC1,2.3396978360008545
CCCCC(O)(c1ccccc1)C(Cc1ccccc1)C[N+]1(C)CC[N+](C)(C)CC1,2.370429548143693
Clc1ccc(OCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.6813759282014118
COC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(=CCC6(O)C5CC(OC(=O)C=C(C)C(C)C)C5(C)C(C(C)=O)CCC65O)C4)CC3OC)CC2OC)OC(C)C1O,3.18682613577054
O=C(Nc1ccccc1)OCc1oc2ccc(Cl)cc2c1-c1ccccc1,2.6182515976120624
O=C(Nc1ccccc1)OCc1oc2ccc(Br)cc2c1-c1ccccc1,2.4495071969193467
O=C(N/N=C/c1oc2cc(Cl)ccc2c1-c1ccccc1)c1ccncc1,2.649662018717281
O=C(N/N=C/c1oc2ccc(Br)cc2c1-c1ccccc1)c1ccncc1,2.684005003887741
COc1ccc(S(=O)(=O)NNC(=O)C(=O)Nc2ccccc2C(=O)O)cc1,2.5247710973510324
O=C(NNS(=O)(=O)c1ccc(Br)cc1)C(=O)Nc1ccccc1C(=O)O,2.777608533714932
O=C(NNS(=O)(=O)c1ccc(Cl)cc1)C(=O)Nc1ccccc1C(=O)O,2.686376510042926
O=C(NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1C(=O)O,2.747113055891625
COC(=O)Nc1ccc(S(=O)(=O)NNC(=O)C(=O)Nc2ccccc2C(=O)O)cc1,1.762515386392482
O=C(O)c1ccc(OCCCCCl)cn1,2.6621210292127047
O=C(O)c1ccc(OCCCCl)cn1,2.7316612758369847
O=C(O)c1ccc(Oc2ccc(Cl)cc2)cn1,2.698366784863912
Cc1ccc(Oc2ccc(C(=O)O)nc2)cc1,2.5821296768139894
Nc1ccc(Oc2ccc(C(=O)O)nc2)cc1,2.5839974584588354
O=C(O)c1ccc(Oc2cccc(C(F)(F)F)c2)cn1,2.7531309122425904
O=C(O)c1ccc(Oc2cccc(Cl)c2)cn1,2.619185538816287
COc1ccc(Oc2ccc(C(=O)O)nc2)cc1,2.7875206906225527
O=C(O)c1ccc(Oc2ccccc2Cl)cn1,2.7952767978719684
O=C(O)c1ccc(Oc2ccc(C(F)(F)F)cc2)cn1,2.8500409252506467
O=C(O)c1ccc(OCCCCC(F)(F)F)cn1,2.5172206480700514
O=C(Oc1ccc2c(c1)CCC2)c1ccc(OCCCCCl)cn1,2.635767654438882
CCOC(=O)c1ccc(Oc2ccc(Cl)cc2)cn1,2.7446168225624503
NC(=O)c1ccc(Oc2ccccc2C(F)(F)F)cn1,2.5474993393817225
CC(OC(=O)c1ccc(Oc2ccc(Cl)cc2)cn1)OC(=O)C(C)(C)C,2.674199554567702
O=C(Oc1ccc2c(c1)CCC2)c1ccc(Oc2ccccc2Cl)cn1,2.78511144627274
NC(=O)c1ccc(Oc2ccc(Cl)cc2)cn1,2.4925316608912373
CCCCOc1ccc(C(=O)Oc2ccc3c(c2)CCC3)nc1,2.5902021220529354
O=C(O)c1ccc(Oc2ccccc2C(F)(F)F)cn1,2.8500409252506467
O=C(Oc1ccc2c(c1)CCC2)c1ccc(Oc2ccc(Cl)cc2)cn1,2.78511144627274
O=C(Oc1ccc2c(c1)CCC2)c1ccc(Oc2ccccc2C(F)(F)F)cn1,2.823222013004864
NC(=O)c1ccc(Oc2ccccc2Cl)cn1,2.617470397499537
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCNCC1,2.352566650757628
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(c2ccccn2)CC1,2.534390073042514
COc1cc(N2CCN(C(=O)c3ccc(Nc4ccnc5cc(C(F)(F)F)ccc45)cc3)CC2)nc(OC)n1,2.231522819020333
CN(C)S(=O)(=O)N1CCN(C(=O)c2ccc(Nc3ccnc4cc(C(F)(F)F)ccc34)cc2)CC1,2.2057814813510626
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.259989825513665
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,2.2473804162698023
CCOC(=O)c1cc(-c2ccc3c(c2)N(CCCN(C)C)c2ccccc2S3)nc2ccc(C)cc12,2.7938462389101617
CCOC(=O)c1cc(-c2ccc3c(c2)N(CCCN(C)C)c2ccccc2S3)nc2ccc(F)cc12,2.7972909172968885
CCOC(=O)c1cc(-c2ccc3c(c2)N(CCCN(C)C)c2ccccc2S3)nc2ccc(Cl)cc12,2.811308516631844
CCOC(=O)c1cc(-c2ccc3c(c2)N(CCN(C)C)c2ccccc2S3)nc2ccccc12,2.768647349328063
Nc1c2ncn(C3OC(C(=O)NC4CC4)C(O)C3O)c2nc[n+]1[O-],4.827767193976331
CCNC(=O)C1OC(n2cnc3c(N)[n+]([O-])cnc32)C(O)C1O,4.209912935465137
CCCCC(CC)COS(=O)(=O)O,2.13249724879932
O=C(O)CCC1CC(c2ccccc2)c2ccccc21,2.9483151406893477
N#CC(C(=O)c1ccccc1)[N+](=Cc1ccccc1)c1ccccc1,3.114465527930058
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,1.4744476661165486
COc1ccc2cc(C(C)CN3CCSCC3)ccc2c1,2.479222491566444
COc1ccc2cc(C(C)CN3CCS(=O)CC3)ccc2c1,2.501680803664216
COc1ccc2cc(C(C)CN3CCS(=O)(=O)CC3)ccc2c1,2.5230346290198837
COc1ccc2cc(C(C)CN3CCNCC3)ccc2c1,2.4539341731989874
COc1ccc2cc(C(C)CN3CCN(C)CC3)ccc2c1,2.474842478919821
CCOC(=O)N1CCN(CC(C)c2ccc3cc(OC)ccc3c2)CC1,2.5520181128230623
COc1ccc2cc(C(C)CN3CCN(C(=O)NC(C)C)CC3)ccc2c1,2.5676250208167333
COc1ccc2cc(C(C)CN3CCN(C(=O)c4ccccc4)CC3)ccc2c1,2.5894033195891097
COc1ccc2cc(CCN3CCOCC3)ccc2c1,2.43354583057662
COc1ccc2cc(C(C)CN3CCOCC3)ccc2c1,2.4554341861687727
CNC(=O)N1CCN(CC(C)c2ccc3cc(OC)ccc3c2)CC1,2.5333334765697577
COc1ccc2cc(C(C)CN3CCN(c4ccccc4)CC3)ccc2c1,2.5569064737541427
COc1ccc2cc(C(C)CN3CCN(C(=O)N(C)C)CC3)ccc2c1,2.550817614915047
CCCNC(=O)N1CCN(CC(C)c2ccc3cc(OC)ccc3c2)CC1,2.5676250208167333
COc1ccc2cc(C(C)CN3CCN(C(=O)Nc4ccccc4)CC3)ccc2c1,2.605871522435411
COc1ccc2cc(C(C)CN3CCN(S(=O)(=O)c4ccccc4)CC3)ccc2c1,2.6279452121483664
COc1ccc2cc(C(C)CN3CCN(S(C)(=O)=O)CC3)ccc2c1,2.559302020596984
COc1ccc2cc(C(C)CN3CCN(C(C)=O)CC3)ccc2c1,2.513803369183894
COc1ccc2cc(C(C)CN3CCN(C(=O)C(F)(F)F)CC3)ccc2c1,2.5802519248998035
O=C1CCSC(c2ccccc2)N1,1.9851366980706089
CCN1CCN(c2cc(-c3ccccc3)c3ccccc3n2)CC1,2.747307842267877
CC(c1ccc2c(c1)Cc1ccccc1-2)S(=O)CC(N)=O,1.7772745388635944
COC(=O)CS(=O)C(C)c1ccc2c(c1)Cc1ccccc1-2,2.701610808006843
CCC(c1ccc2c(c1)Cc1ccccc1-2)S(=O)CC(N)=O,2.0981894689208582
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,1.913469203827364
CC(SCC(N)=O)c1ccc2c(c1)Cc1ccccc1-2,1.753423711758248
COC(=O)CSC(C)c1ccc2c(c1)Cc1ccccc1-2,2.3778989935463155
C=CCn1c(=O)cc(N)n(CC)c1=O,2.245205778909917
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.5213198737626414
CN1CCN(c2ccc(Nc3ccnc4cc5ccccc5cc34)cc2)CC1,2.135054870878501
CCN1CCCC1CNC(=O)c1cnc(N)nc1OC,2.705776658137233
COc1ccc(C(=O)N2CCCC2=O)cc1,1.7788649637437837
O=C(O)CCN1CCN(CCOCc2ccccc2)CC1,2.2463616501712984
CN(C)CCCCOc1ccccc1C=Cc1ccccc1,2.3565053619583085
CNCCCCOc1ccccc1C=Cc1ccccc1,2.525560588932238
OCCN1CCN(CCCCOc2ccccc2C=Cc2ccccc2)CC1,2.559201884609762
C(=Cc1ccccc1OCCCCN1CCCCC1)c1ccccc1,2.7325892739476134
CN1CCN(CCCCOc2ccccc2C=Cc2ccccc2)CC1,2.5235061575967577
C(=Cc1ccccc1OCCCCN1CCCC1)c1ccccc1,2.7289810939784416
